P2 Q6 xi delF
5.110000000000000000e+02 2.000000000000000000e+00 6.210621062106210649e-02 8.905453617420704404e-01
5.120000000000000000e+02 2.000000000000000000e+00 6.255625562556255126e-02 8.980114762813968809e-01
5.130000000000000000e+02 2.000000000000000000e+00 6.300630063006300297e-02 9.041337444730714878e-01
5.140000000000000000e+02 2.000000000000000000e+00 6.345634563456345467e-02 9.114047798533988498e-01
5.150000000000000000e+02 2.000000000000000000e+00 6.390639063906390638e-02 9.175406153984013713e-01
5.160000000000000000e+02 2.000000000000000000e+00 6.435643564356435808e-02 9.246936148047311121e-01
5.170000000000000000e+02 2.000000000000000000e+00 6.480648064806480979e-02 9.312661253077365586e-01
5.180000000000000000e+02 2.000000000000000000e+00 6.525652565256524762e-02 9.385889104500577673e-01
5.190000000000000000e+02 2.000000000000000000e+00 6.570657065706569933e-02 9.456565324400614259e-01
5.200000000000000000e+02 2.000000000000000000e+00 6.615661566156615103e-02 9.527528396913922393e-01
5.210000000000000000e+02 2.000000000000000000e+00 6.660666066606660274e-02 9.599984847390672371e-01
5.220000000000000000e+02 2.000000000000000000e+00 6.705670567056705444e-02 9.669105667140698301e-01
5.230000000000000000e+02 2.000000000000000000e+00 6.750675067506750615e-02 9.740918637430624472e-01
5.240000000000000000e+02 2.000000000000000000e+00 6.795679567956795786e-02 9.807755296337319351e-01
5.250000000000000000e+02 2.000000000000000000e+00 6.840684068406840956e-02 9.881050015430687949e-01
5.260000000000000000e+02 2.000000000000000000e+00 6.885688568856884739e-02 9.953313615670680292e-01
5.270000000000000000e+02 2.000000000000000000e+00 6.930693069306929910e-02 1.002558884507067205e+00
5.280000000000000000e+02 2.000000000000000000e+00 6.975697569756975081e-02 1.009548397305735534e+00
5.290000000000000000e+02 2.000000000000000000e+00 7.020702070207020251e-02 1.016586558757076375e+00
5.300000000000000000e+02 2.000000000000000000e+00 7.065706570657065422e-02 1.023638965929400513e+00
5.310000000000000000e+02 2.000000000000000000e+00 7.110711071107110592e-02 1.030785472388068058e+00
5.320000000000000000e+02 2.000000000000000000e+00 7.155715571557155763e-02 1.038258758242733393e+00
5.330000000000000000e+02 2.000000000000000000e+00 7.200720072007200934e-02 1.045721384034067114e+00
5.340000000000000000e+02 2.000000000000000000e+00 7.245724572457246104e-02 1.052878938194730551e+00
5.350000000000000000e+02 2.000000000000000000e+00 7.290729072907289887e-02 1.060233703527075022e+00
5.360000000000000000e+02 2.000000000000000000e+00 7.335733573357335058e-02 1.068164984466392298e+00
5.370000000000000000e+02 2.000000000000000000e+00 7.380738073807380228e-02 1.075825984345399888e+00
5.380000000000000000e+02 2.000000000000000000e+00 7.425742574257425399e-02 1.083595910689737707e+00
5.390000000000000000e+02 2.000000000000000000e+00 7.470747074707470570e-02 1.091327557715743524e+00
5.400000000000000000e+02 2.000000000000000000e+00 7.515751575157515740e-02 1.098884282793399336e+00
5.410000000000000000e+02 2.000000000000000000e+00 7.560756075607560911e-02 1.106116845036055452e+00
5.420000000000000000e+02 2.000000000000000000e+00 7.605760576057606082e-02 1.113897722172737303e+00
5.430000000000000000e+02 2.000000000000000000e+00 7.650765076507649864e-02 1.121407349152406141e+00
5.440000000000000000e+02 2.000000000000000000e+00 7.695769576957695035e-02 1.128985781995396565e+00
5.450000000000000000e+02 2.000000000000000000e+00 7.740774077407740206e-02 1.136368069673068248e+00
5.460000000000000000e+02 2.000000000000000000e+00 7.785778577857785376e-02 1.143965109172071948e+00
5.470000000000000000e+02 2.000000000000000000e+00 7.830783078307830547e-02 1.151192438292731879e+00
5.480000000000000000e+02 2.000000000000000000e+00 7.875787578757875718e-02 1.158550983102067278e+00
5.490000000000000000e+02 2.000000000000000000e+00 7.920792079207920888e-02 1.166437007227060008e+00
5.500000000000000000e+02 2.000000000000000000e+00 7.965796579657966059e-02 1.173797005681393557e+00
5.510000000000000000e+02 2.000000000000000000e+00 8.010801080108009842e-02 1.182106040501395228e+00
5.520000000000000000e+02 2.000000000000000000e+00 8.055805580558055012e-02 1.189396167086066214e+00
5.530000000000000000e+02 2.000000000000000000e+00 8.100810081008100183e-02 1.197692991288064945e+00
5.540000000000000000e+02 2.000000000000000000e+00 8.145814581458145354e-02 1.204835427540729142e+00
5.550000000000000000e+02 2.000000000000000000e+00 8.190819081908190524e-02 1.212657782014737506e+00
5.560000000000000000e+02 2.000000000000000000e+00 8.235823582358235695e-02 1.220719794094399901e+00
5.570000000000000000e+02 2.000000000000000000e+00 8.280828082808280866e-02 1.228429248806740759e+00
5.580000000000000000e+02 2.000000000000000000e+00 8.325832583258326036e-02 1.236526729824397819e+00
5.590000000000000000e+02 2.000000000000000000e+00 8.370837083708369819e-02 1.243865117423069933e+00
5.600000000000000000e+02 2.000000000000000000e+00 8.415841584158414990e-02 1.251565268807404152e+00
5.610000000000000000e+02 2.000000000000000000e+00 8.460846084608460160e-02 1.259208243488401990e+00
5.620000000000000000e+02 2.000000000000000000e+00 8.505850585058505331e-02 1.267215986154731411e+00
5.630000000000000000e+02 2.000000000000000000e+00 8.550855085508550502e-02 1.274530921614058343e+00
5.640000000000000000e+02 2.000000000000000000e+00 8.595859585958595672e-02 1.282540117925400125e+00
5.650000000000000000e+02 2.000000000000000000e+00 8.640864086408640843e-02 1.290106921608398238e+00
5.660000000000000000e+02 2.000000000000000000e+00 8.685868586858686013e-02 1.297783136305064033e+00
5.670000000000000000e+02 2.000000000000000000e+00 8.730873087308731184e-02 1.306755195196032560e+00
5.680000000000000000e+02 2.000000000000000000e+00 8.775877587758774967e-02 1.310482225895789554e+00
5.690000000000000000e+02 2.000000000000000000e+00 8.820882088208820138e-02 1.317664461737187764e+00
5.700000000000000000e+02 2.000000000000000000e+00 8.865886588658865308e-02 1.325334795228464202e+00
5.710000000000000000e+02 2.000000000000000000e+00 8.910891089108910479e-02 1.333262914489921513e+00
5.720000000000000000e+02 2.000000000000000000e+00 8.955895589558955650e-02 1.341126267809784167e+00
5.730000000000000000e+02 2.000000000000000000e+00 9.000900090009000820e-02 1.348821482857971432e+00
5.740000000000000000e+02 2.000000000000000000e+00 9.045904590459045991e-02 1.356839382868734845e+00
5.750000000000000000e+02 2.000000000000000000e+00 9.090909090909091161e-02 1.364470195386573437e+00
5.760000000000000000e+02 2.000000000000000000e+00 9.135913591359134944e-02 1.372557609912611554e+00
5.770000000000000000e+02 2.000000000000000000e+00 9.180918091809180115e-02 1.380612717178536286e+00
5.780000000000000000e+02 2.000000000000000000e+00 9.225922592259225286e-02 1.388550933215881855e+00
5.790000000000000000e+02 2.000000000000000000e+00 9.270927092709270456e-02 1.396271762700337149e+00
5.800000000000000000e+02 2.000000000000000000e+00 9.315931593159315627e-02 1.404496795009904986e+00
5.810000000000000000e+02 2.000000000000000000e+00 9.360936093609360797e-02 1.412258859557532276e+00
5.820000000000000000e+02 2.000000000000000000e+00 9.405940594059405968e-02 1.419894184431711892e+00
5.830000000000000000e+02 2.000000000000000000e+00 9.450945094509451139e-02 1.427928649938628780e+00
5.840000000000000000e+02 2.000000000000000000e+00 9.495949594959494922e-02 1.436199205564115289e+00
5.850000000000000000e+02 2.000000000000000000e+00 9.540954095409540092e-02 1.443911458543077231e+00
5.860000000000000000e+02 2.000000000000000000e+00 9.585958595859585263e-02 1.451804363254396435e+00
5.870000000000000000e+02 2.000000000000000000e+00 9.630963096309630433e-02 1.459912789007546507e+00
5.880000000000000000e+02 2.000000000000000000e+00 9.675967596759675604e-02 1.467804694337949911e+00
5.890000000000000000e+02 2.000000000000000000e+00 9.720972097209720775e-02 1.476331691111980149e+00
5.900000000000000000e+02 2.000000000000000000e+00 9.765976597659765945e-02 1.484539164601322625e+00
5.910000000000000000e+02 2.000000000000000000e+00 9.810981098109811116e-02 1.493067306120785531e+00
5.920000000000000000e+02 2.000000000000000000e+00 9.855985598559854899e-02 1.505161687032483542e+00
5.930000000000000000e+02 2.000000000000000000e+00 9.900990099009900069e-02 1.510734300181283629e+00
5.940000000000000000e+02 2.000000000000000000e+00 9.945994599459945240e-02 1.518873730970909719e+00
5.950000000000000000e+02 2.000000000000000000e+00 9.990999099909990411e-02 1.527436014977325840e+00
5.960000000000000000e+02 2.000000000000000000e+00 1.003600360036003558e-01 1.535816447994236000e+00
5.970000000000000000e+02 2.000000000000000000e+00 1.008100810081008075e-01 1.543863608667500387e+00
5.980000000000000000e+02 2.000000000000000000e+00 1.012601260126012592e-01 1.552438091178196089e+00
5.990000000000000000e+02 2.000000000000000000e+00 1.017101710171017109e-01 1.560356204516580192e+00
6.000000000000000000e+02 2.000000000000000000e+00 1.021602160216021626e-01 1.568829525448997231e+00
6.010000000000000000e+02 2.000000000000000000e+00 1.026102610261026005e-01 1.576976188122486633e+00
6.020000000000000000e+02 2.000000000000000000e+00 1.030603060306030522e-01 1.585462688769581518e+00
6.030000000000000000e+02 2.000000000000000000e+00 1.035103510351035039e-01 1.594346519049992139e+00
6.040000000000000000e+02 2.000000000000000000e+00 1.039603960396039556e-01 1.602638098016278434e+00
6.050000000000000000e+02 2.000000000000000000e+00 1.044104410441044073e-01 1.611274869215243655e+00
6.060000000000000000e+02 2.000000000000000000e+00 1.048604860486048590e-01 1.619627937365031300e+00
6.070000000000000000e+02 2.000000000000000000e+00 1.053105310531053107e-01 1.627946057466274965e+00
6.080000000000000000e+02 2.000000000000000000e+00 1.057605760576057624e-01 1.636239635194442599e+00
6.090000000000000000e+02 2.000000000000000000e+00 1.062106210621062002e-01 1.645086506550732963e+00
6.100000000000000000e+02 2.000000000000000000e+00 1.066606660666066519e-01 1.653458883951614666e+00
6.110000000000000000e+02 2.000000000000000000e+00 1.071107110711071037e-01 1.662000877496573992e+00
6.120000000000000000e+02 2.000000000000000000e+00 1.075607560756075554e-01 1.670733153172037078e+00
6.130000000000000000e+02 2.000000000000000000e+00 1.080108010801080071e-01 1.678892692717482760e+00
6.140000000000000000e+02 2.000000000000000000e+00 1.084608460846084588e-01 1.687654247225985671e+00
6.150000000000000000e+02 2.000000000000000000e+00 1.089108910891089105e-01 1.696054522497149719e+00
6.160000000000000000e+02 2.000000000000000000e+00 1.093609360936093622e-01 1.704519194241818525e+00
6.170000000000000000e+02 2.000000000000000000e+00 1.098109810981098000e-01 1.713231833596069009e+00
6.180000000000000000e+02 2.000000000000000000e+00 1.102610261026102517e-01 1.721622914562608742e+00
6.190000000000000000e+02 2.000000000000000000e+00 1.107110711071107034e-01 1.730248250420899581e+00
6.200000000000000000e+02 2.000000000000000000e+00 1.111611161116111551e-01 1.738694351850696762e+00
6.210000000000000000e+02 2.000000000000000000e+00 1.116111611161116068e-01 1.747182003300075337e+00
6.220000000000000000e+02 2.000000000000000000e+00 1.120612061206120585e-01 1.755689218388404527e+00
6.230000000000000000e+02 2.000000000000000000e+00 1.125112511251125103e-01 1.764160043896914942e+00
6.240000000000000000e+02 2.000000000000000000e+00 1.129612961296129620e-01 1.772972366957041856e+00
6.250000000000000000e+02 2.000000000000000000e+00 1.134113411341133998e-01 1.781491962255294936e+00
6.260000000000000000e+02 2.000000000000000000e+00 1.138613861386138515e-01 1.789891825660362201e+00
6.270000000000000000e+02 2.000000000000000000e+00 1.143114311431143032e-01 1.798565458873788714e+00
6.280000000000000000e+02 2.000000000000000000e+00 1.147614761476147549e-01 1.807001651290150335e+00
6.290000000000000000e+02 2.000000000000000000e+00 1.152115211521152066e-01 1.815508539308353875e+00
6.300000000000000000e+02 2.000000000000000000e+00 1.156615661566156583e-01 1.824228216727156848e+00
6.310000000000000000e+02 2.000000000000000000e+00 1.161116111611161100e-01 1.832591545187909787e+00
6.320000000000000000e+02 2.000000000000000000e+00 1.165616561656165617e-01 1.840884081137161843e+00
