-1.319468914507713109e+01 -1.319468914507713109e+01 1.501021529293211595e-15 1.097217070564950436e+00
-1.319468914507713109e+01 -1.306207920392057886e+01 1.501021529293211595e-15 1.100878258550035182e+00
-1.319468914507713109e+01 -1.292946926276402131e+01 1.501021529293211595e-15 1.113659222440189556e+00
-1.319468914507713109e+01 -1.279685932160746908e+01 1.501021529293211595e-15 1.128782294348023463e+00
-1.319468914507713109e+01 -1.266424938045091508e+01 1.501021529293211595e-15 1.135129585815317643e+00
-1.319468914507713109e+01 -1.253163943929436108e+01 1.501021529293211595e-15 1.131768966702755730e+00
-1.319468914507713109e+01 -1.239902949813780708e+01 1.501021529293211595e-15 1.128498623795163969e+00
-1.319468914507713109e+01 -1.226641955698125308e+01 1.501021529293211595e-15 1.132456181440340215e+00
-1.319468914507713109e+01 -1.213380961582469908e+01 1.501021529293211595e-15 1.140185811723027021e+00
-1.319468914507713109e+01 -1.200119967466814508e+01 1.501021529293211595e-15 1.145437242560630953e+00
-1.319468914507713109e+01 -1.186858973351159108e+01 1.501021529293211595e-15 1.149603455657414619e+00
-1.319468914507713109e+01 -1.173597979235503530e+01 1.501021529293211595e-15 1.158667992430667315e+00
-1.319468914507713109e+01 -1.160336985119848308e+01 1.501021529293211595e-15 1.171796412953028721e+00
-1.319468914507713109e+01 -1.147075991004192907e+01 1.501021529293211595e-15 1.180083869093882631e+00
-1.319468914507713109e+01 -1.133814996888537507e+01 1.501021529293211595e-15 1.179006676383231644e+00
-1.319468914507713109e+01 -1.120554002772881930e+01 1.501021529293211595e-15 1.176733355216334154e+00
-1.319468914507713109e+01 -1.107293008657226530e+01 1.501021529293211595e-15 1.184871700938518124e+00
-1.319468914507713109e+01 -1.094032014541571307e+01 1.501021529293211595e-15 1.203174050137872264e+00
-1.319468914507713109e+01 -1.080771020425915729e+01 1.501021529293211595e-15 1.219262269702167112e+00
-1.319468914507713109e+01 -1.067510026310260329e+01 1.501021529293211595e-15 1.224147342742913036e+00
-1.319468914507713109e+01 -1.054249032194604929e+01 1.501021529293211595e-15 1.222668687868882831e+00
-1.319468914507713109e+01 -1.040988038078949707e+01 1.501021529293211595e-15 1.225508536502641022e+00
-1.319468914507713109e+01 -1.027727043963294129e+01 1.501021529293211595e-15 1.234996655356390249e+00
-1.319468914507713109e+01 -1.014466049847638729e+01 1.501021529293211595e-15 1.244219885179817409e+00
-1.319468914507713109e+01 -1.001205055731983329e+01 1.501021529293211595e-15 1.248793791294975364e+00
-1.319468914507713109e+01 -9.879440616163279287e+00 1.501021529293211595e-15 1.253035387354304309e+00
-1.319468914507713109e+01 -9.746830675006725286e+00 1.501021529293211595e-15 1.262006768595290263e+00
-1.319468914507713109e+01 -9.614220733850169509e+00 1.501021529293211595e-15 1.272340832475334027e+00
-1.319468914507713109e+01 -9.481610792693617284e+00 1.501021529293211595e-15 1.276182106335824296e+00
-1.319468914507713109e+01 -9.349000851537063284e+00 1.501021529293211595e-15 1.272750949179169089e+00
-1.319468914507713109e+01 -9.216390910380509283e+00 1.501021529293211595e-15 1.270712285873291103e+00
-1.319468914507713109e+01 -9.083780969223953505e+00 1.501021529293211595e-15 1.277877088089578894e+00
-1.319468914507713109e+01 -8.951171028067401281e+00 1.501021529293211595e-15 1.292498735579328262e+00
-1.319468914507713109e+01 -8.818561086910847280e+00 1.501021529293211595e-15 1.307027867894605455e+00
-1.319468914507713109e+01 -8.685951145754291502e+00 1.501021529293211595e-15 1.317200328607176063e+00
-1.319468914507713109e+01 -8.553341204597737502e+00 1.501021529293211595e-15 1.323743407194021948e+00
-1.319468914507713109e+01 -8.420731263441183501e+00 1.501021529293211595e-15 1.327261869452567966e+00
-1.319468914507713109e+01 -8.288121322284631276e+00 1.501021529293211595e-15 1.326921641292738707e+00
-1.319468914507713109e+01 -8.155511381128075499e+00 1.501021529293211595e-15 1.325148710624040049e+00
-1.319468914507713109e+01 -8.022901439971521498e+00 1.501021529293211595e-15 1.328594099505978177e+00
-1.319468914507713109e+01 -7.890291498814967497e+00 1.501021529293211595e-15 1.340653221527577266e+00
-1.319468914507713109e+01 -7.757681557658414384e+00 1.501021529293211595e-15 1.355658038078409344e+00
-1.319468914507713109e+01 -7.625071616501859495e+00 1.501021529293211595e-15 1.364975567080290775e+00
-1.319468914507713109e+01 -7.492461675345304606e+00 1.501021529293211595e-15 1.368009697129936475e+00
-1.319468914507713109e+01 -7.359851734188751493e+00 1.501021529293211595e-15 1.372276698424728991e+00
-1.319468914507713109e+01 -7.227241793032198380e+00 1.501021529293211595e-15 1.381690471533210340e+00
-1.319468914507713109e+01 -7.094631851875643491e+00 1.501021529293211595e-15 1.390197134628524900e+00
-1.319468914507713109e+01 -6.962021910719088602e+00 1.501021529293211595e-15 1.391135864113475673e+00
-1.319468914507713109e+01 -6.829411969562534601e+00 1.501021529293211595e-15 1.389138690849532676e+00
-1.319468914507713109e+01 -6.696802028405981488e+00 1.501021529293211595e-15 1.395767705682885662e+00
-1.319468914507713109e+01 -6.564192087249426599e+00 1.501021529293211595e-15 1.412918336649228390e+00
-1.319468914507713109e+01 -6.431582146092871710e+00 1.501021529293211595e-15 1.427400905130502995e+00
-1.319468914507713109e+01 -6.298972204936318597e+00 1.501021529293211595e-15 1.426501941556568509e+00
-1.319468914507713109e+01 -6.166362263779765485e+00 1.501021529293211595e-15 1.414927856059401190e+00
-1.319468914507713109e+01 -6.033752322623210596e+00 1.501021529293211595e-15 1.409991938840153169e+00
-1.319468914507713109e+01 -5.901142381466655706e+00 1.501021529293211595e-15 1.420741652894624840e+00
-1.319468914507713109e+01 -5.768532440310102594e+00 1.501021529293211595e-15 1.438384967631870071e+00
-1.319468914507713109e+01 -5.635922499153548593e+00 1.501021529293211595e-15 1.449602141251771670e+00
-1.319468914507713109e+01 -5.503312557996993704e+00 1.501021529293211595e-15 1.453311084078974691e+00
-1.319468914507713109e+01 -5.370702616840438814e+00 1.501021529293211595e-15 1.458426610122288247e+00
-1.319468914507713109e+01 -5.238092675683885702e+00 1.501021529293211595e-15 1.468118856254477578e+00
-1.319468914507713109e+01 -5.105482734527332589e+00 1.501021529293211595e-15 1.474473255418680351e+00
-1.319468914507713109e+01 -4.972872793370777700e+00 1.501021529293211595e-15 1.470873365108466224e+00
-1.319468914507713109e+01 -4.840262852214222811e+00 1.501021529293211595e-15 1.463215759501787394e+00
-1.319468914507713109e+01 -4.707652911057669698e+00 1.501021529293211595e-15 1.463277165809929503e+00
-1.319468914507713109e+01 -4.575042969901115697e+00 1.501021529293211595e-15 1.473842006106064639e+00
-1.319468914507713109e+01 -4.442433028744560808e+00 1.501021529293211595e-15 1.486631395322652205e+00
-1.319468914507713109e+01 -4.309823087588006807e+00 1.501021529293211595e-15 1.494763198849301311e+00
-1.319468914507713109e+01 -4.177213146431452806e+00 1.501021529293211595e-15 1.500823212446058319e+00
-1.319468914507713109e+01 -4.044603205274899693e+00 1.501021529293211595e-15 1.509746935669500356e+00
-1.319468914507713109e+01 -3.911993264118344804e+00 1.501021529293211595e-15 1.519153682556493523e+00
-1.319468914507713109e+01 -3.779383322961789915e+00 1.501021529293211595e-15 1.522829241552170698e+00
