l0 kb T theta_s kappa costheta Tr costheta_se
1.0 0.5 0.4 0.4510268117962624 600.0 0.37890467174515247 0.7999999999999783 0.00040660473714458764
1.0 0.5 0.6 0.4510268117962624 600.0 0.2664758620928624 1.2000000000000295 0.00044860529302374826
1.0 0.5 1.0 0.4510268117962624 600.0 0.16441550719424478 2.0 0.00046788816818798656
1.0 1.0 0.005 0.4510268117962624 600.0 0.9949972533532044 0.00499999999999991 4.2908699863513036e-06
1.0 1.0 0.01 0.4510268117962624 600.0 0.9899921608280247 0.009999999999999822 9.167008407050474e-06
1.0 1.0 0.02 0.4510268117962624 600.0 0.9799859016129049 0.019999999999999647 1.752686381651824e-05
1.0 1.0 0.03 0.4510268117962624 600.0 0.9699821911290335 0.030000000000000523 2.8621995373144662e-05
1.0 1.0 0.04 0.4510268117962624 600.0 0.9599995601291369 0.03999999999999929 3.53682649053217e-05
1.0 1.0 0.05 0.4510268117962624 600.0 0.949971620967743 0.049999999999998886 4.711472292677484e-05
1.0 1.0 0.075 0.4510268117962624 600.0 0.924962464777328 0.07500000000000168 6.742301820904404e-05
1.0 1.0 0.1 0.4510268117962624 600.0 0.9000262346774196 0.09999999999999777 9.181518707925644e-05
1.0 1.0 0.15 0.4510268117962624 600.0 0.8501570455655003 0.15000000000000335 0.00014084857003309771
1.0 1.0 0.2 0.4510268117962624 600.0 0.7997509298100741 0.1999999999999957 0.00018589806881209512
1.0 1.0 0.25 0.4510268117962624 600.0 0.7507940898785428 0.25 0.00022310449093956673
1.0 1.0 0.3 0.4510268117962624 600.0 0.7022625183973835 0.30000000000000665 0.00026376449993876643
1.0 1.0 0.4 0.4510268117962624 600.0 0.6139226794141586 0.3999999999999912 0.0003275788476178234
1.0 1.0 0.6 0.4510268117962624 600.0 0.4740576362889977 0.6000000000000133 0.00041888697802343084
1.0 1.0 1.0 0.4510268117962624 600.0 0.31266074979691305 1.0 0.0004696975689654152
1.0 2.0 0.005 0.4510268117962624 600.0 0.9975020643141728 0.0024999999999999922 1.9165769339526843e-06
1.0 2.0 0.01 0.4510268117962624 600.0 0.9950043713355043 0.004999999999999908 4.0600735479048186e-06
1.0 2.0 0.02 0.4510268117962624 600.0 0.9900011842818417 0.009999999999999816 8.007636561058074e-06
1.0 2.0 0.03 0.4510268117962624 600.0 0.9849894281805732 0.015000000000000308 1.2526329579488402e-05
1.0 2.0 0.04 0.4510268117962624 600.0 0.9799988918169212 0.019999999999999636 1.6490478428119255e-05
1.0 2.0 0.05 0.4510268117962624 600.0 0.9750076279257466 0.024999999999999443 2.2514894216850413e-05
1.0 2.0 0.075 0.4510268117962624 600.0 0.9625289524193567 0.037500000000000845 3.3968636802265756e-05
1.0 2.0 0.1 0.4510268117962624 600.0 0.9499718721682839 0.049999999999998886 4.720221885298861e-05
1.0 2.0 0.15 0.4510268117962624 600.0 0.9249712912621355 0.07500000000000168 6.775863498309655e-05
1.0 2.0 0.2 0.4510268117962624 600.0 0.8999982471728597 0.09999999999999777 8.973603832207065e-05
1.0 2.0 0.25 0.4510268117962624 600.0 0.8748456306451603 0.125 0.00011092191290545245
1.0 2.0 0.3 0.4510268117962624 600.0 0.8499533934959344 0.15000000000000335 0.0001324005998442991
1.0 2.0 0.4 0.4510268117962624 600.0 0.8001869725363492 0.19999999999999554 0.000178152369224278
1.0 2.0 0.6 0.4510268117962624 600.0 0.7024517418300653 0.3000000000000067 0.00025700772697623725
1.0 2.0 1.0 0.4510268117962624 600.0 0.5372722308313161 0.5 0.0003620977830821147
1.0 4.0 0.005 0.4510268117962624 600.0 0.9987495063437131 0.0012499999999999935 9.87713534275374e-07
1.0 4.0 0.01 0.4510268117962624 600.0 0.9975005688622767 0.002499999999999954 1.9852125505911105e-06
1.0 4.0 0.02 0.4510268117962624 600.0 0.9949946101190472 0.00499999999999991 4.428616249529994e-06
