P2 Q6 xi delF
1.350000000000000000e+02 2.000000000000000000e+00 9.199318568994889478e-02 2.552793233884642632e-02
1.360000000000000000e+02 2.000000000000000000e+00 9.369676320272572745e-02 2.648222393884580583e-02
1.370000000000000000e+02 2.000000000000000000e+00 9.540034071550256012e-02 2.608418746384444376e-02
1.380000000000000000e+02 2.000000000000000000e+00 9.710391822827939279e-02 2.743142266384523964e-02
1.390000000000000000e+02 2.000000000000000000e+00 9.880749574105622546e-02 2.797273868884886383e-02
1.400000000000000000e+02 2.000000000000000000e+00 1.005110732538330442e-01 2.842939981384873249e-02
1.410000000000000000e+02 2.000000000000000000e+00 1.022146507666098769e-01 2.891401516384917159e-02
1.420000000000000000e+02 2.000000000000000000e+00 1.039182282793867096e-01 2.924607061384421058e-02
1.430000000000000000e+02 2.000000000000000000e+00 1.056218057921635423e-01 2.945567071384758151e-02
1.440000000000000000e+02 2.000000000000000000e+00 1.073253833049403749e-01 3.025400716384751831e-02
1.450000000000000000e+02 2.000000000000000000e+00 1.090289608177172076e-01 3.036254198884691391e-02
1.460000000000000000e+02 2.000000000000000000e+00 1.107325383304940403e-01 3.041030183884529947e-02
1.470000000000000000e+02 2.000000000000000000e+00 1.124361158432708729e-01 3.117400673884773710e-02
1.480000000000000000e+02 2.000000000000000000e+00 1.141396933560477056e-01 3.140884486384720731e-02
1.490000000000000000e+02 2.000000000000000000e+00 1.158432708688245383e-01 3.168091756384683322e-02
1.500000000000000000e+02 2.000000000000000000e+00 1.175468483816013709e-01 3.201127538884662727e-02
1.510000000000000000e+02 2.000000000000000000e+00 1.192504258943781897e-01 3.223287203884694918e-02
1.520000000000000000e+02 2.000000000000000000e+00 1.209540034071550224e-01 3.226999343884884297e-02
1.530000000000000000e+02 2.000000000000000000e+00 1.226575809199318551e-01 3.238939306384835959e-02
1.540000000000000000e+02 2.000000000000000000e+00 1.243611584327086877e-01 3.366476213884794788e-02
1.550000000000000000e+02 2.000000000000000000e+00 1.260647359454855343e-01 3.357490118884598473e-02
1.560000000000000000e+02 2.000000000000000000e+00 1.277683134582623392e-01 3.428179223884697535e-02
1.570000000000000000e+02 2.000000000000000000e+00 1.294718909710391719e-01 3.473969828884904132e-02
1.580000000000000000e+02 2.000000000000000000e+00 1.311754684838160046e-01 3.463172933884806071e-02
1.590000000000000000e+02 2.000000000000000000e+00 1.328790459965928372e-01 4.099873371231055330e-02
1.600000000000000000e+02 2.000000000000000000e+00 1.345826235093696699e-01 3.542814703730812198e-02
1.610000000000000000e+02 2.000000000000000000e+00 1.362862010221465026e-01 3.558336654980820413e-02
1.620000000000000000e+02 2.000000000000000000e+00 1.379897785349233352e-01 3.448817207480914249e-02
1.630000000000000000e+02 2.000000000000000000e+00 1.396933560477001679e-01 3.487828629981137851e-02
1.640000000000000000e+02 2.000000000000000000e+00 1.413969335604770006e-01 3.498501032481016182e-02
1.650000000000000000e+02 2.000000000000000000e+00 1.431005110732538332e-01 3.564391517480913762e-02
1.660000000000000000e+02 2.000000000000000000e+00 1.448040885860306659e-01 3.492949798731004307e-02
1.670000000000000000e+02 2.000000000000000000e+00 1.465076660988074986e-01 3.619903854981032509e-02
1.680000000000000000e+02 2.000000000000000000e+00 1.482112436115843312e-01 3.555026286230855703e-02
1.690000000000000000e+02 2.000000000000000000e+00 1.499148211243611639e-01 3.647682658730744265e-02
1.700000000000000000e+02 2.000000000000000000e+00 1.516183986371379966e-01 3.636897081231182938e-02
1.710000000000000000e+02 2.000000000000000000e+00 1.533219761499148293e-01 3.766884227480815639e-02
1.720000000000000000e+02 2.000000000000000000e+00 1.550255536626916619e-01 3.820025548731109666e-02
1.730000000000000000e+02 2.000000000000000000e+00 1.567291311754684946e-01 3.960102246230690071e-02
1.740000000000000000e+02 2.000000000000000000e+00 1.584327086882453273e-01 3.898693491231242092e-02
1.750000000000000000e+02 2.000000000000000000e+00 1.601362862010221599e-01 4.016231387480573289e-02
1.760000000000000000e+02 2.000000000000000000e+00 1.618398637137989926e-01 3.984729126230845964e-02
1.770000000000000000e+02 2.000000000000000000e+00 1.635434412265758253e-01 4.153937068731039517e-02
1.780000000000000000e+02 2.000000000000000000e+00 1.652470187393526302e-01 4.092024684980799520e-02
1.790000000000000000e+02 2.000000000000000000e+00 1.669505962521294629e-01 4.232163628730845062e-02
1.800000000000000000e+02 2.000000000000000000e+00 1.686541737649062955e-01 4.322313174980862982e-02
1.810000000000000000e+02 2.000000000000000000e+00 1.703577512776831282e-01 4.274909826230910426e-02
1.820000000000000000e+02 2.000000000000000000e+00 1.720613287904599609e-01 4.533803297481142636e-02
1.830000000000000000e+02 2.000000000000000000e+00 1.737649063032367935e-01 4.713881698731015035e-02
1.840000000000000000e+02 2.000000000000000000e+00 1.754684838160136262e-01 5.262638979980849285e-02
1.850000000000000000e+02 2.000000000000000000e+00 1.771720613287904589e-01 4.999286936077496080e-02
1.860000000000000000e+02 2.000000000000000000e+00 1.788756388415672915e-01 5.089147886077327598e-02
1.870000000000000000e+02 2.000000000000000000e+00 1.805792163543441242e-01 5.134338663577153739e-02
1.880000000000000000e+02 2.000000000000000000e+00 1.822827938671209569e-01 5.095825211077098515e-02
1.890000000000000000e+02 2.000000000000000000e+00 1.839863713798977896e-01 5.162802176077363470e-02
1.900000000000000000e+02 2.000000000000000000e+00 1.856899488926746222e-01 5.321416938577172573e-02
1.910000000000000000e+02 2.000000000000000000e+00 1.873935264054514549e-01 5.473773123577174715e-02
1.920000000000000000e+02 2.000000000000000000e+00 1.890971039182282876e-01 5.629875401077200081e-02
1.930000000000000000e+02 2.000000000000000000e+00 1.908006814310051202e-01 5.546103266076940486e-02
1.940000000000000000e+02 2.000000000000000000e+00 1.925042589437819529e-01 5.819137953577069311e-02
1.950000000000000000e+02 2.000000000000000000e+00 1.942078364565587856e-01 5.706257208576914763e-02
1.960000000000000000e+02 2.000000000000000000e+00 1.959114139693356182e-01 5.979065546077322324e-02
1.970000000000000000e+02 2.000000000000000000e+00 1.976149914821124509e-01 5.979393753576900394e-02
1.980000000000000000e+02 2.000000000000000000e+00 1.993185689948892836e-01 6.015338133576975110e-02
1.990000000000000000e+02 2.000000000000000000e+00 2.010221465076660885e-01 6.144357633577257616e-02
2.000000000000000000e+02 2.000000000000000000e+00 2.027257240204429212e-01 6.174224516077231328e-02
2.010000000000000000e+02 2.000000000000000000e+00 2.044293015332197538e-01 6.338203773577077982e-02
2.020000000000000000e+02 2.000000000000000000e+00 2.061328790459965865e-01 6.346126023577269848e-02
2.030000000000000000e+02 2.000000000000000000e+00 2.078364565587734192e-01 6.487504233577112700e-02
2.040000000000000000e+02 2.000000000000000000e+00 2.095400340715502518e-01 6.412910591077292111e-02
2.050000000000000000e+02 2.000000000000000000e+00 2.112436115843270845e-01 6.554096403577247543e-02
2.060000000000000000e+02 2.000000000000000000e+00 2.129471890971039172e-01 6.628633458577226634e-02
2.070000000000000000e+02 2.000000000000000000e+00 2.146507666098807499e-01 6.670270541077272242e-02
