-1.319468914507713109e+01 -1.319468914507713109e+01 1.501021529293211595e-15 9.829147587023084887e-01
-1.319468914507713109e+01 -1.306207920392057886e+01 1.501021529293211595e-15 9.889467163708376418e-01
-1.319468914507713109e+01 -1.292946926276402131e+01 1.501021529293211595e-15 9.898669518968827852e-01
-1.319468914507713109e+01 -1.279685932160746908e+01 1.501021529293211595e-15 9.821930543506245392e-01
-1.319468914507713109e+01 -1.266424938045091508e+01 1.501021529293211595e-15 9.731323902660222736e-01
-1.319468914507713109e+01 -1.253163943929436108e+01 1.501021529293211595e-15 9.709516072301349610e-01
-1.319468914507713109e+01 -1.239902949813780708e+01 1.501021529293211595e-15 9.740822691985415727e-01
-1.319468914507713109e+01 -1.226641955698125308e+01 1.501021529293211595e-15 9.742886946701797557e-01
-1.319468914507713109e+01 -1.213380961582469908e+01 1.501021529293211595e-15 9.692554233953049048e-01
-1.319468914507713109e+01 -1.200119967466814508e+01 1.501021529293211595e-15 9.661152900698101176e-01
-1.319468914507713109e+01 -1.186858973351159108e+01 1.501021529293211595e-15 9.707959997741729685e-01
-1.319468914507713109e+01 -1.173597979235503530e+01 1.501021529293211595e-15 9.791172633220824872e-01
-1.319468914507713109e+01 -1.160336985119848308e+01 1.501021529293211595e-15 9.826007683285140626e-01
-1.319468914507713109e+01 -1.147075991004192907e+01 1.501021529293211595e-15 9.796359820631512783e-01
-1.319468914507713109e+01 -1.133814996888537507e+01 1.501021529293211595e-15 9.753755195577287207e-01
-1.319468914507713109e+01 -1.120554002772881930e+01 1.501021529293211595e-15 9.722229136562678953e-01
-1.319468914507713109e+01 -1.107293008657226530e+01 1.501021529293211595e-15 9.671751454677601778e-01
-1.319468914507713109e+01 -1.094032014541571307e+01 1.501021529293211595e-15 9.597047466235999469e-01
-1.319468914507713109e+01 -1.080771020425915729e+01 1.501021529293211595e-15 9.554363416339130000e-01
-1.319468914507713109e+01 -1.067510026310260329e+01 1.501021529293211595e-15 9.577530251485819601e-01
-1.319468914507713109e+01 -1.054249032194604929e+01 1.501021529293211595e-15 9.610506870855145545e-01
-1.319468914507713109e+01 -1.040988038078949707e+01 1.501021529293211595e-15 9.588413824482157066e-01
