pair bond angle Nc Nb Lx sigma l0 Temp time Emean Ese conv energy energy_s P2 P2_s clust clust_s endDist endDist_s gyrDist gyrDist_s Q6 Q6_s
4 0 3 125 10 11.157216 1.0 1.0 0.1 96.5330031059857 -999.9643564356436 0.004853853063710944 -0.0010389960920566316 -1000.0 0.0 0.8390075445544556 0.004930107378431666 0.655508910891089 0.028950754018156114 7.019992475247525 0.24302536310371992 7.980673465346533 0.008970343264803327 0.5088755445544555 0.003316188177741593 
4 0 3 125 10 11.157216 1.0 1.0 0.1 96.85181430800003 -999.9597093791282 0.00530635437166986 0.006470806064758349 -999.980198019802 0.1393192799947553 0.888554594059406 0.0072415420396791125 0.6734336633663367 0.030777503283436185 8.825971584158415 0.5282997760792743 7.985856138613863 0.009817408055657171 0.509126396039604 0.0029894922847166485 
4 0 3 125 10 11.157216 1.0 1.0 0.125 3953.1131009389937 -999.6111111111111 0.09024809578526817 0.2904923239731744 -999.6435643564356 0.5900857198317362 0.871894900990099 0.005208245692948621 0.708308910891089 0.040017575591727 8.096407623762374 0.1756393634591451 7.972917722772278 0.017183379022072825 0.5120502970297031 0.0031723405624942904 
4 0 3 125 10 11.157216 1.0 1.0 0.125 96.17357945200638 -999.8578011849901 0.009793056699869818 0.0007999636285427051 -999.980198019802 0.13931927999475532 0.9050205643564356 0.006260141562654321 0.7768712871287129 0.029245422208022197 10.647030495049506 0.5612323577564147 8.003104653465344 0.009531520253624819 0.5176226831683168 0.003089240356272974 
4 0 3 125 10 11.157216 1.0 1.0 0.15 93.4958906090178 -998.8799739073712 0.027146957117662674 -0.004680942723912364 -999.6237623762377 0.6109801433877827 0.8367229702970295 0.005289547509995906 0.6712237623762375 0.029133482994470113 9.123412475247525 0.23687740529944581 7.976086336633663 0.013585376071916134 0.509069396039604 0.003536345045212106 
4 0 3 125 10 11.157216 1.0 1.0 0.15 143.2769015209924 -998.6735496558506 0.03668082894224021 0.011640779003146766 -999.6534653465346 0.5528619250817314 0.9092973267326734 0.00648444672649034 0.6389069306930694 0.03641115664467578 7.768318712871286 0.2773526295532918 7.9670231683168335 0.0130445704292836 0.5062024752475248 0.0032948393779689868 
4 0 3 125 10 11.157216 1.0 1.0 0.175 239.05896685700282 -996.6409836065574 0.07401372305761554 0.04478074461631253 -999.1188118811881 1.0077632198019384 0.8899939801980198 0.006810071311442681 0.6481980198019803 0.030330594233774346 7.494884653465345 0.27680996737607066 7.958596633663367 0.01813999013597094 0.5064879603960395 0.0033611486247471178 
4 0 3 125 10 11.157216 1.0 1.0 0.175 192.99012093700003 -996.3741765480896 0.06948899210911966 0.0007900421853587143 -998.7326732673267 1.0798889666879987 0.8689299702970297 0.007879359695872471 0.5961584158415841 0.0348962628636202 7.9252345544554474 0.30031655982314626 7.9453706930693055 0.021035183739753733 0.5048808415841585 0.0038040632099897486 
4 0 3 125 10 11.157216 1.0 1.0 0.2 144.95880349399522 -993.9303482587064 0.08264772919158567 -0.005794562488603167 -998.0693069306931 1.3442759156797828 0.831616495049505 0.006132047621484501 0.6728871287128715 0.02835205010613971 9.065918118811881 0.2430446911831293 7.950419603960396 0.020202319733521434 0.5086257425742574 0.0034460269723448214 
4 0 3 125 10 11.157216 1.0 1.0 0.2 193.0516797780001 -993.5661375661375 0.0930233096367219 0.01660391401656439 -998.5544554455446 1.2305938961021265 0.8300101980198018 0.007477544079825849 0.6311049504950494 0.03010240731216772 7.037566930693068 0.33828892265279575 7.949204356435641 0.022959530319817453 0.5060192475247526 0.003584503722795037 
4 0 3 125 10 11.157216 1.0 1.0 0.225 3217.341247387987 -992.2888888888889 0.4646753516614594 0.17831464978722894 -998.4851485148515 1.1908384714444074 0.8198229702970299 0.006168546516630202 0.6235643564356436 0.030062435308288532 9.518430693069305 0.33060646574229113 7.951548217821782 0.02097136965814808 0.5053070594059407 0.0031664599054945577 
4 0 3 125 10 11.157216 1.0 1.0 0.225 1868.7176648000022 -990.6794871794872 0.43419486112862143 0.17796589286361303 -998.039603960396 1.5977756325171264 0.8218069405940593 0.004985712536982195 0.6381148514851486 0.030436160704715862 9.19054 0.31784508094540026 7.944653663366337 0.02801292847646015 0.5061654752475248 0.003026668657167217 
4 0 3 125 10 11.157216 1.0 1.0 0.25 191.5079650490079 -977.9538258575197 0.17300632762286106 -0.0037990009573574735 -993.1782178217821 2.5188243352329263 0.886943910891089 0.010972857662846504 0.664039603960396 0.03988329529273514 8.29335712871287 0.4289323896995189 7.8623932673267305 0.036264172213829375 0.5090939207920793 0.004236294714088856 
4 0 3 125 10 11.157216 1.0 1.0 0.25 191.50104472899693 -986.412614980289 0.14217647566124603 -0.004000955890844657 -996.8118811881188 1.64535271903691 0.8189970000000002 0.006709069332398549 0.6435168316831683 0.03441244614042583 7.23935900990099 0.31747831939543275 7.921811980198021 0.02308059156455714 0.5065516831683168 0.0036036054468336783 
4 0 3 125 10 11.157216 1.0 1.0 0.275 2572.010141556995 -950.6785714285714 1.3066517282991117 0.22941186514346076 -981.7425742574258 4.719148826899447 0.7847359405940593 0.012411394237843066 0.5388277227722772 0.0440233334143752 8.888858316831683 0.6313546861573219 7.595295841584158 0.06729862041260766 0.5007075544554456 0.003867489823407856 
4 0 3 125 10 11.157216 1.0 1.0 0.275 2782.9870079999964 -953.1176470588235 1.3184425291497988 0.329536156209208 -983.8514851485148 4.0428059528688385 0.788631 0.010528599740471167 0.5447762376237624 0.036334107339269464 8.733720693069307 0.6271689612196553 7.636403762376238 0.06553408039161927 0.5007385148514851 0.00365252880150438 
4 0 3 125 10 11.157216 1.0 1.0 0.3 1164.240471377998 -925.8852459016393 0.8204256144436185 0.09485435133882875 -972.4455445544554 5.247300574325986 0.757134881188119 0.012570462069444744 0.48156831683168305 0.03683027954314698 9.81114316831683 0.7664533244640804 7.437122277227723 0.06666024832458564 0.49737112871287126 0.0033045166020965948 
4 0 3 125 10 11.157216 1.0 1.0 0.3 1857.4815330309793 -925.4805194805194 1.17223320043634 0.14365991395425465 -973.8811881188119 5.170914714478793 0.7588255346534655 0.01234915114617104 0.4849980198019802 0.032604858959394134 9.795203960396037 0.5587422961465573 7.458938910891089 0.07257262870688719 0.49723378217821784 0.00329802711984707 
4 0 3 125 10 11.157216 1.0 1.0 0.325 973.856152095017 -886.1428571428571 0.9610875108815978 0.07527181009961832 -957.1980198019802 6.332408863885043 0.7107940594059405 0.017914848114532474 0.4020435643564356 0.03216087782606202 15.004137623762377 1.097862008033552 7.1397317821782185 0.10144150356894753 0.4917677326732673 0.002965681187979323 
4 0 3 125 10 11.157216 1.0 1.0 0.325 3243.088434633013 -603.5909090909091 2.3656718031862924 0.44524885322597496 -814.3960396039604 11.096408488559089 0.1848621881188119 0.011029382807892162 0.0015128712871287128 0.0009138823034839418 25.554336633663368 1.0061017937321468 4.182606930693069 0.0885483666094029 0.4746630792079208 0.0026725643697688164 
4 0 3 125 10 11.157216 1.0 1.0 0.35 2236.663995626004 -541.9692307692308 2.184395355200096 0.2930808296360749 -787.2871287128713 12.528254509812646 0.15942466336633665 0.011440163561869266 0.0013148514851485148 0.0009254793928857682 23.79051287128713 1.0686271360829949 3.869911089108911 0.12400021112965888 0.4729107128712873 0.0025539334730732186 
4 0 3 125 10 11.157216 1.0 1.0 0.35 1639.531988083996 -537.4318181818181 1.5834072685625575 0.2115671717089363 -784.3564356435644 13.570924188682476 0.1560132475247525 0.012654219688658423 0.0013623762376237627 0.0009719686550326827 23.183739603960404 1.1469913152432356 3.808155742574257 0.13360121182341952 0.47203765346534654 0.0027863844113536333 
4 0 3 125 10 11.157216 1.0 1.0 0.375 3654.1361179989763 -491.1794871794872 1.9864338700002113 0.20421586436923272 -767.6435643564356 11.995530651546638 0.14501455445544553 0.012970654018698409 0.0013227722772277228 0.0009036648362424815 22.06908118811882 0.815141867347972 3.6114636633663366 0.08619344374142092 0.4717774851485148 0.002592595727493021 
4 0 3 125 10 11.157216 1.0 1.0 0.375 2079.8711593570188 -487.57142857142856 1.9998542220924482 0.25030170289046405 -763.7722772277227 12.219025246825163 0.14403646534653464 0.009959002026192687 0.0012514851485148513 0.0009776324059003782 21.801303960396044 0.9901200912181412 3.554089108910891 0.12960957925955793 0.4707189306930693 0.002752002267503617 
4 0 3 125 10 11.157216 1.0 1.0 0.4 1689.9340550579946 -444.6279069767442 1.8408153094988127 0.19517467222772716 -742.9108910891089 12.505918606646187 0.128645900990099 0.010616725973954428 0.0012910891089108912 0.0008193331035872158 20.57587623762376 0.9635423269742711 3.3635273267326737 0.11528891550104936 0.4695954950495049 0.002682855256845474 
4 0 3 125 10 11.157216 1.0 1.0 0.4 3491.241028337012 -447.4146341463415 2.7600825086935488 0.1812719451220734 -749.7722772277227 12.901670156767917 0.13147144554455445 0.0091037550010049 0.00140990099009901 0.0009224917773649531 20.926514851485145 1.0770647795208903 3.4248687128712874 0.10737046132745277 0.47014289108910884 0.002461782988646223 
4 0 3 125 10 11.157216 1.0 1.0 0.45 919.4120138510189 -373.4177215189873 1.2298435823840943 0.016086412812159483 -714.009900990099 12.974075483195804 0.11005766039603959 0.008600213720532041 0.0010693069306930694 0.0005986358377090276 18.886168316831682 0.9911257688554195 3.0912513861386137 0.11505229597004836 0.4687248217821781 0.0025455235505601266 
4 0 3 125 10 11.157216 1.0 1.0 0.45 866.8419543229975 -375.3988095238095 1.1757765044384425 0.06745107606622294 -715.4356435643564 13.976228645814377 0.11362322574257427 0.00943576604251294 0.001188118811881188 0.0008242953340671807 18.86244653465347 1.0431443282771107 3.1107840594059404 0.10969813828377929 0.4685702277227722 0.0024986245716638886 
4 0 3 125 10 11.157216 1.0 1.0 0.5 773.7349918610125 -325.72872340425533 1.116732040740002 0.05827253840219674 -694.8514851485148 12.709539676338908 0.09940321881188119 0.008844759989587532 0.001108910891089109 0.0007205744421730951 17.637599009900992 0.941270090498124 2.92934297029703 0.0936154122512918 0.4676259504950495 0.0026827175684377784 
4 0 3 125 10 11.157216 1.0 1.0 0.5 606.6464653620205 -324.09322033898303 0.9881147804352163 0.02426088753126341 -697.4059405940594 13.096124600843845 0.0991427405940594 0.009775030619639347 0.0010534653465346536 0.0006260933970810139 17.832440594059406 0.9986002886395208 2.9397924752475246 0.11091921451812892 0.4676645445544555 0.0027133506140831843 
4 0 3 125 10 11.157216 1.0 1.0 1.0 188.4729028849979 -151.35263157894738 0.4171809966461521 -0.002254779798850614 -624.019801980198 14.292544756073095 0.0674873198019802 0.00793912436252061 0.0011564356435643567 0.0006891544311811869 14.26029603960396 0.7918350106826113 2.42163099009901 0.07730390270404935 0.4639202574257426 0.0028717015091221363 
4 0 3 125 10 11.157216 1.0 1.0 1.0 235.9094585040002 -150.38879736408566 0.45102812918537394 -0.018279143212953857 -622.6336633663366 16.65118125163487 0.0670515514851485 0.007447428800408316 0.0009663366336633665 0.0006690139378622948 14.228149504950496 0.8421692054561047 2.413797326732673 0.08328199868359809 0.46355759405940583 0.0027674609021833023 
4 0 1 125 10 11.157216 1.0 1.0 0.005 46.45600077199924 3.7540794265185595 0.004244143961927461 0.002227460768092546 3.7647094059405948 0.13281462481219278 0.9356338217821782 0.0033211042938478532 0.9042059405940592 0.017643745262487784 4.9780797029702955 0.04899164924710514 8.214020693069308 0.0014429269328403872 0.5558347227722772 0.003663718067968739 
4 0 1 125 10 11.157216 1.0 1.0 0.005 92.09300070600148 3.9176537803506424 0.006029261413921632 -0.013853820503615267 3.9232406930693067 0.12741435443214882 0.9290279603960396 0.002488541637903625 0.9182732673267326 0.015891008050131005 5.871140792079207 0.0843599033571169 8.210902574257426 0.0015050039659599576 0.5536654059405941 0.0027863435502045904 
4 0 1 125 10 11.157216 1.0 1.0 0.01 511.4900629850017 6.8311565353231725 0.02958790889122657 0.11040037102354405 6.832155643564356 0.25300792876245015 0.9245970495049504 0.0048653347414195575 0.8479287128712871 0.02625476981325984 5.121497821782179 0.0975744227117568 8.189345544554458 0.003185427361554149 0.5436316039603961 0.003904611995224573 
4 0 1 125 10 11.157216 1.0 1.0 0.01 92.91265734100307 7.102480859352678 0.011179917390530803 0.0030987984515252164 7.0551776237623764 0.2687770785442634 0.9428058316831681 0.003430621518234332 0.8285465346534654 0.020313247710443273 6.55925089108911 0.17997093233448722 8.186175742574259 0.002815643832440101 0.5441714752475247 0.003322043474045263 
4 0 1 125 10 11.157216 1.0 1.0 0.025 46.265132852000534 14.730491178082294 0.017118279124464557 -0.02311005219771245 14.73660594059406 0.5575874897068447 0.9301435940594059 0.0032376339704020514 0.8934495049504951 0.017004772910425008 6.934104356435644 0.15382741747542955 8.134722178217823 0.004548383371591623 0.5491271980198019 0.003696711701814567 
4 0 1 125 10 11.157216 1.0 1.0 0.025 45.790790746999846 15.107322320530706 0.017418994692781884 -0.006682685472605403 14.958346534653463 0.4880632671949621 0.9028219009900991 0.0031430751275659616 0.8508435643564357 0.021067127111239106 6.755049801980198 0.13023960220355024 8.131993564356437 0.004710841211410653 0.5373310396039604 0.0033074972109454212 
4 0 1 125 10 11.157216 1.0 1.0 0.05 91.7184014279992 25.49881464641426 0.044892832394557984 0.02026070769033111 25.517555445544552 0.9853103097150372 0.9010486435643565 0.005000879989065207 0.7359920792079208 0.029509950270778584 7.672263465346536 0.46293370396227257 8.054182277227723 0.011321065695313312 0.5239695841584159 0.003872084741184954 
4 0 1 125 10 11.157216 1.0 1.0 0.05 2477.751018711002 25.33007917168091 0.27456133407138394 0.16019597508196867 25.60665544554455 0.9911834033638826 0.8945096534653465 0.004933551903534032 0.7217425742574257 0.05802160291869217 6.657202673267327 0.27768439721599425 8.05426396039604 0.010834149080359798 0.5218324257425743 0.004514597510313557 
4 0 1 125 10 11.157216 1.0 1.0 0.075 91.1078142250044 34.272721655958755 0.06424160209860827 -0.008968173442629582 34.20076336633664 1.4012171885364715 0.8283998514851485 0.004652488690748994 0.6932435643564357 0.031527697757832304 6.892016039603959 0.22421678888517385 8.005469999999999 0.014176957737577848 0.5146475742574257 0.0034864436654855973 
4 0 1 125 10 11.157216 1.0 1.0 0.075 91.75501823300146 34.601258688554836 0.06298143019029045 0.017088772851402156 34.72073564356435 1.3899148458555066 0.8353053465346535 0.006143944816615519 0.6478099009900989 0.032059380255495186 7.937252772277227 0.31576226476534563 7.990258712871287 0.01440724932097605 0.5124856534653466 0.0037673473831936833 
4 0 1 125 10 11.157216 1.0 1.0 0.1 137.0174671040004 43.16424618468608 0.10691836041211417 0.007158634145393647 42.845185148514844 1.885063532736417 0.820554702970297 0.007384118393310526 0.6229623762376238 0.036689035380148276 9.385071485148517 0.3833936813560377 7.923850495049505 0.02132219001143265 0.5085877722772276 0.00338052864188981 
4 0 1 125 10 11.157216 1.0 1.0 0.1 271.75499943100294 47.89010468637815 0.15539370396205188 -0.04997554925397406 48.09840297029704 1.92522269903569 0.8014748811881188 0.010551791049964994 0.48404752475247526 0.041693698253706994 8.968649603960396 0.7298416505564559 7.830805148514852 0.02937195310050625 0.4987318514851485 0.0034830615910790715 
4 0 1 125 10 11.157216 1.0 1.0 0.125 317.2686559010035 65.89967941290959 0.2595682794967012 -0.030004421393200427 65.99519207920792 3.0300876053630668 0.7462835247524752 0.012614165342934594 0.35851089108910894 0.03642356407599398 15.393614851485145 1.1376451234928917 7.616232970297028 0.046786995623721815 0.48726965346534656 0.0031812584919784577 
4 0 1 125 10 11.157216 1.0 1.0 0.125 5052.298007377001 65.63046844686346 1.4268599098667645 0.5526435177622236 65.33032475247525 4.7846297729541 0.7589802475247526 0.019465168475264086 0.28682772277227725 0.15541145396503792 11.193138811881191 1.2648345086405943 7.63679504950495 0.06868872244651367 0.48809612871287117 0.005771593867859396 
4 0 1 125 10 11.157216 1.0 1.0 0.15 631.5560086740006 96.31271094372721 0.4884018734108279 0.08035717452868894 96.15184851485147 4.419346941397381 0.6371332277227724 0.01853504578187659 0.024126732673267325 0.019498905229939453 19.844061386138613 0.974399971139416 7.2070239603960395 0.05538603999113332 0.4736871584158416 0.0031099529961513502 
4 0 1 125 10 11.157216 1.0 1.0 0.15 2662.9878977090048 91.70560086810164 0.8247805103017775 0.27496548801680964 93.53414158415843 4.43291577682335 0.676597069306931 0.01989966159583775 0.01957227722772277 0.014132415647792019 16.962595049504948 1.1102672994878875 7.279305148514852 0.07281722586993954 0.4733896831683168 0.002921845835723795 
4 0 1 125 10 11.157216 1.0 1.0 0.175 2412.550341000002 129.64921364613355 1.1635502142971854 0.22988635836043061 128.96240594059407 5.308384767065423 0.5160877227722772 0.022727640738253167 0.004269306930693069 0.002931891646798331 25.68532376237624 1.5466953509797203 6.7822098019801995 0.07370788992763633 0.4667148712871287 0.0031140918726578655 
4 0 1 125 10 11.157216 1.0 1.0 0.175 4185.410064735996 134.5558146489177 1.6185701278673184 0.2965441294326498 136.25082178217824 5.579971649731095 0.48662639603960395 0.021333165927649323 0.0035564356435643565 0.0023001685621221505 25.55623465346534 1.176392619214228 6.674730297029702 0.058967628415104736 0.4653700990099009 0.0030667856636923127 
4 0 1 125 10 11.157216 1.0 1.0 0.2 1137.378914379995 181.7769039213486 0.9029725398858449 0.09552188323501619 182.42519801980194 4.875761694279369 0.2951054653465347 0.02717165919150128 0.0012435643564356435 0.0008608556463647382 34.53408514851485 1.7305561717669902 5.994069999999999 0.05775715442374834 0.4615499900990099 0.0027899502656948 
4 0 1 125 10 11.157216 1.0 1.0 0.2 1495.7370420490042 192.34214627270427 1.3794675605990867 0.34775343997850156 192.37554455445544 6.4747612158650565 0.2395475742574257 0.012544409511294667 0.001021782178217822 0.0008048865562271839 35.207692079207916 1.400036525950901 5.799341485148515 0.09207533800150491 0.4606747623762376 0.002817061221154587 
4 0 1 125 10 11.157216 1.0 1.0 0.225 2019.1189280280014 216.58529153689986 1.1000316994263397 0.37813509014504687 216.14310891089107 8.257754284296766 0.22497141584158412 0.011736374542056512 0.0009504950495049507 0.0006339603264558808 34.70096633663366 1.109621949024922 5.5857183168316835 0.10665218765140407 0.4604277821782178 0.002906180370966895 
4 0 1 125 10 11.157216 1.0 1.0 0.225 1591.2104226349984 222.02657321372098 1.2282326918725317 0.22598617646491154 220.8371485148515 6.75347263131374 0.2185217920792079 0.013003826567299814 0.0009504950495049507 0.0006727546096660935 34.76472178217822 1.0370849627304293 5.49652495049505 0.08432937868943458 0.4599089207920793 0.002705560792450781 
4 0 1 125 10 11.157216 1.0 1.0 0.25 1044.2188233060006 245.43667936161927 1.138989269525905 0.16459574909743213 245.0982772277228 7.494335784700192 0.20236505940594063 0.011636649216444138 0.0011247524752475248 0.0009088569625279091 33.065261386138616 1.048760844758741 5.274464257425742 0.0858257799824569 0.4598884455445545 0.002706109228749958 
4 0 1 125 10 11.157216 1.0 1.0 0.25 1275.0819893709995 241.2740804248538 1.4104734457198538 0.17242074242842492 243.71730693069304 8.077447360168224 0.20495696039603956 0.012642308822943265 0.0008792079207920792 0.0006985581801298801 33.12494059405941 1.1005786503380144 5.3032928712871295 0.10054632910114668 0.45954846534653465 0.0031419036562938723 
4 0 1 125 10 11.157216 1.0 1.0 0.275 1773.0356297129983 271.2902075732336 1.7924573266587307 0.16606241909603028 272.00575247524756 9.35857768389322 0.18379919801980193 0.01153305573963212 0.0009504950495049505 0.0007611382516299549 32.29431386138614 0.9752688292531512 5.056477326732673 0.10123147261256787 0.45942338613861383 0.002755870328360633 
4 0 1 125 10 11.157216 1.0 1.0 0.275 2138.3349425869965 271.1225945898417 1.5207386403494736 0.25562289360946766 270.35782178217823 10.02829728733098 0.19299404950495047 0.01025793863681964 0.0010534653465346536 0.0007289711122277094 32.02319009900991 1.4500724023238214 5.027983861386139 0.13500556839245884 0.4602324059405941 0.0023076200125542678 
4 0 1 125 10 11.157216 1.0 1.0 0.3 958.5840285789964 293.5532097431823 1.3403121637140323 0.021200660045785177 292.291702970297 9.033946748369031 0.18035094059405943 0.012754919839625917 0.0009900990099009901 0.0011921778848011401 30.799416831683175 1.062836864811267 4.85820693069307 0.0876159104605258 0.45934810891089106 0.002742596167979103 
4 0 1 125 10 11.157216 1.0 1.0 0.3 1093.4160239729972 290.59495679688 1.481553444703864 0.18253079937650504 289.9143564356436 9.09411715579092 0.17968057425742576 0.011539988003276823 0.0008633663366336634 0.0006435856812917822 31.295222772277228 0.9541180542064024 4.897149603960395 0.11037503575834091 0.45906724752475253 0.0026988571083343296 
4 0 1 125 10 11.157216 1.0 1.0 0.325 2141.646162533005 317.21485063542525 1.7072891024881889 0.17331246523429172 318.2881485148515 9.359923835462878 0.1649164356435643 0.011884529299955543 0.0008871287128712871 0.0007111089326721089 29.607016831683172 1.1009408724214844 4.641750297029703 0.1033457673857301 0.4595302376237624 0.002338331478202094 
4 0 1 125 10 11.157216 1.0 1.0 0.325 1239.261346635998 313.206684037808 1.7521310758552346 0.28632817998481547 312.35795049504947 10.347721775736156 0.17038653465346537 0.01054887861204078 0.0009346534653465348 0.0006945952085035645 30.230988118811876 1.1722378509776836 4.7075694059405935 0.12033607257187402 0.4591676534653465 0.0025880702449479643 
4 0 1 125 10 11.157216 1.0 1.0 0.35 547.1661071519993 336.2143018487894 1.0900166669931894 -0.010260941231912929 336.7369306930693 9.923831351759604 0.16495703960396038 0.009953432448325653 0.0007207920792079209 0.0006217695653636551 29.338081188118814 1.1701236329460174 4.548488514851486 0.1015463319546201 0.45929426732673273 0.0024506316053560747 
4 0 1 125 10 11.157216 1.0 1.0 0.35 1179.8430042379987 337.5153719131575 1.5347475107226887 0.13438060634891966 337.42488118811883 9.515272788696576 0.16255344554455448 0.010339220731570804 0.0008950495049504951 0.0005987406317295608 28.977548514851488 0.8998824788632795 4.5101270297029705 0.0819724705725733 0.4597824752475248 0.002933312396544895 
4 0 1 125 10 11.157216 1.0 1.0 0.375 977.3230060490023 359.9665438326001 1.4553330153508206 0.09834807710160857 360.63018811881193 10.093053808557302 0.1542879603960396 0.009887244220492343 0.0007841584158415839 0.0005847454677320159 27.519780198019802 0.9833512363663998 4.304351683168318 0.08764597708478777 0.45977574257425746 0.0029678567813029746 
4 0 1 125 10 11.157216 1.0 1.0 0.375 2689.570906686 361.1716774613752 2.997820018016528 0.24467484954984778 360.09447524752477 11.736809160043812 0.15637903960396038 0.009512015514439953 0.0009900990099009903 0.0006674178038159493 27.805646534653462 1.2354492909896395 4.331017227722772 0.12992181594959798 0.4590967623762376 0.00258310812148801 
4 0 1 125 10 11.157216 1.0 1.0 0.4 1954.652986975998 379.2106483936581 2.7084024820636876 0.2596163613046009 380.302594059406 11.774994091086128 0.14999944554455444 0.009695887441422656 0.001021782178217822 0.0007889840516396957 26.465420792079204 1.1459479795112462 4.18024702970297 0.11613725194013778 0.45922370297029697 0.0026771309400530252 
4 0 1 125 10 11.157216 1.0 1.0 0.4 589.629998921002 380.8912372104356 1.1886737947570702 0.020690875640307405 381.52305940594056 10.669733348085284 0.149542 0.00919569048872114 0.0008712871287128712 0.0007128712871287129 26.38720693069307 1.1302672181424227 4.177942772277227 0.10832884794580332 0.459491297029703 0.0024768281079093433 
4 0 1 125 10 11.157216 1.0 1.0 0.45 1192.1032680209973 413.2608340548772 1.6752260012059608 0.15891469740649988 414.7748613861385 11.262254704555883 0.13926470297029703 0.009971596077239337 0.0007920792079207919 0.0006216686533179749 25.276266336633668 1.0866482973046498 3.964204455445545 0.11194401701518282 0.4594245841584158 0.002709698760310864 
4 0 1 125 10 11.157216 1.0 1.0 0.45 639.3712437669965 419.1649569317774 1.3289348498257916 0.0360037162595006 419.2340396039603 11.485736031123531 0.1416149603960396 0.009100595579379495 0.0008712871287128712 0.0008203279510415774 24.76962376237624 1.0449817744536505 3.921797227722773 0.1041568497447485 0.4593266732673268 0.0025886944877044704 
4 0 1 125 10 11.157216 1.0 1.0 0.5 730.3979289029958 449.1015014718563 1.8436049030805484 0.046520146410253364 448.79192079207917 11.33660962788753 0.13244323762376237 0.009754723878385023 0.001021782178217822 0.0008204808974307206 23.733906930693067 1.0139688686471735 3.747429504950496 0.11242395670998769 0.45954008910891087 0.002797108326836773 
4 0 1 125 10 11.157216 1.0 1.0 0.5 549.6378773600009 448.8341904661697 1.3559078665673083 0.1399836444828797 450.59347524752474 11.611301426784372 0.13029702970297033 0.00891812335901688 0.0008792079207920791 0.0007164705616282049 23.594955445544556 1.2528213281598173 3.742970198019803 0.11058162025659896 0.45923414851485145 0.0025556731123426673 
4 0 1 125 10 11.157216 1.0 1.0 1.0 475.49903749499936 624.0380793368167 1.2380449414751524 0.02836304062716724 624.0122871287131 14.625345269910447 0.09317968415841582 0.008012887055358216 0.0008237623762376238 0.0005679821003405167 17.350788118811884 0.881181383120324 2.869553267326732 0.08153724445846222 0.46077724752475246 0.0027854368923574185 
