P2 Q6 xi delF
3.430000000000000000e+02 1.000000000000000000e+00 1.494023904382470180e-02 6.105764463970784206e-01
3.440000000000000000e+02 1.000000000000000000e+00 1.543824701195219140e-02 6.115087213970786806e-01
3.450000000000000000e+02 1.000000000000000000e+00 1.593625498007968100e-02 6.132034593970785430e-01
3.460000000000000000e+02 1.000000000000000000e+00 1.643426294820717060e-02 6.141879773970786438e-01
3.470000000000000000e+02 1.000000000000000000e+00 1.693227091633466019e-02 6.159147553970782951e-01
3.480000000000000000e+02 1.000000000000000000e+00 1.743027888446214979e-02 6.171118943970781423e-01
3.490000000000000000e+02 1.000000000000000000e+00 1.792828685258963939e-02 6.190371423970786324e-01
3.500000000000000000e+02 1.000000000000000000e+00 1.842629482071713246e-02 6.205199713970785957e-01
3.510000000000000000e+02 1.000000000000000000e+00 1.892430278884462205e-02 6.224076613970783711e-01
3.520000000000000000e+02 1.000000000000000000e+00 1.942231075697211165e-02 6.239733493970782696e-01
3.530000000000000000e+02 1.000000000000000000e+00 1.992031872509960125e-02 6.250477573970787404e-01
3.540000000000000000e+02 1.000000000000000000e+00 2.041832669322709085e-02 6.269496873970785700e-01
3.550000000000000000e+02 1.000000000000000000e+00 2.091633466135458044e-02 6.285089673970789548e-01
3.560000000000000000e+02 1.000000000000000000e+00 2.141434262948207004e-02 6.300326473970789820e-01
3.570000000000000000e+02 1.000000000000000000e+00 2.191235059760956311e-02 6.313206553970784896e-01
3.580000000000000000e+02 1.000000000000000000e+00 2.241035856573705271e-02 6.333421123970786049e-01
3.590000000000000000e+02 1.000000000000000000e+00 2.290836653386454230e-02 6.347213453970783625e-01
3.600000000000000000e+02 1.000000000000000000e+00 2.340637450199203190e-02 6.366888683970786111e-01
3.610000000000000000e+02 1.000000000000000000e+00 2.390438247011952150e-02 6.380835873970784888e-01
3.620000000000000000e+02 1.000000000000000000e+00 2.440239043824701110e-02 6.400591203970784626e-01
3.630000000000000000e+02 1.000000000000000000e+00 2.490039840637450069e-02 6.414978943970783831e-01
3.640000000000000000e+02 1.000000000000000000e+00 2.539840637450199029e-02 6.434794793970781690e-01
3.650000000000000000e+02 1.000000000000000000e+00 2.589641434262947989e-02 6.448361953970791483e-01
3.660000000000000000e+02 1.000000000000000000e+00 2.639442231075697295e-02 6.467447113970785644e-01
3.670000000000000000e+02 1.000000000000000000e+00 2.689243027888446255e-02 6.480550583970781098e-01
3.680000000000000000e+02 1.000000000000000000e+00 2.739043824701195215e-02 6.498034633970788398e-01
3.690000000000000000e+02 1.000000000000000000e+00 2.788844621513944175e-02 6.515153783970788481e-01
3.700000000000000000e+02 1.000000000000000000e+00 2.838645418326693134e-02 6.533931893970787996e-01
3.710000000000000000e+02 1.000000000000000000e+00 2.888446215139442094e-02 6.552265003970787483e-01
3.720000000000000000e+02 1.000000000000000000e+00 2.938247011952191054e-02 6.568389133970788940e-01
3.730000000000000000e+02 1.000000000000000000e+00 2.988047808764940361e-02 6.590119373970786398e-01
3.740000000000000000e+02 1.000000000000000000e+00 3.037848605577689320e-02 6.608254903970784966e-01
3.750000000000000000e+02 1.000000000000000000e+00 3.087649402390438280e-02 6.621096713970784364e-01
3.760000000000000000e+02 1.000000000000000000e+00 3.137450199203187240e-02 6.638986603970788991e-01
3.770000000000000000e+02 1.000000000000000000e+00 3.187250996015936200e-02 6.654790333970783678e-01
3.780000000000000000e+02 1.000000000000000000e+00 3.237051792828685159e-02 6.672851103970782738e-01
3.790000000000000000e+02 1.000000000000000000e+00 3.286852589641434119e-02 6.693332673970791014e-01
3.800000000000000000e+02 1.000000000000000000e+00 3.336653386454183079e-02 6.713207263970786265e-01
3.810000000000000000e+02 1.000000000000000000e+00 3.386454183266932039e-02 6.722068103970788577e-01
3.820000000000000000e+02 1.000000000000000000e+00 3.436254980079680998e-02 6.747970663970783711e-01
3.830000000000000000e+02 1.000000000000000000e+00 3.486055776892429958e-02 6.762963603970786330e-01
3.840000000000000000e+02 1.000000000000000000e+00 3.535856573705178918e-02 6.784722323970786562e-01
3.850000000000000000e+02 1.000000000000000000e+00 3.585657370517927878e-02 6.801162403970786308e-01
3.860000000000000000e+02 1.000000000000000000e+00 3.635458167330677531e-02 6.819521323970780813e-01
3.870000000000000000e+02 1.000000000000000000e+00 3.685258964143426491e-02 6.834785713970785714e-01
3.880000000000000000e+02 1.000000000000000000e+00 3.735059760956175451e-02 6.855954363970786503e-01
3.890000000000000000e+02 1.000000000000000000e+00 3.784860557768924411e-02 6.873217693970787856e-01
3.900000000000000000e+02 1.000000000000000000e+00 3.834661354581673370e-02 6.891755503970786734e-01
3.910000000000000000e+02 1.000000000000000000e+00 3.884462151394422330e-02 6.910807733970791844e-01
3.920000000000000000e+02 1.000000000000000000e+00 3.934262948207171290e-02 6.926608793970783218e-01
3.930000000000000000e+02 1.000000000000000000e+00 3.984063745019920250e-02 6.945606733970790536e-01
3.940000000000000000e+02 1.000000000000000000e+00 4.033864541832669209e-02 6.962166963970788380e-01
3.950000000000000000e+02 1.000000000000000000e+00 4.083665338645418169e-02 6.985004363970785946e-01
3.960000000000000000e+02 1.000000000000000000e+00 4.133466135458167129e-02 7.005511743970784799e-01
3.970000000000000000e+02 1.000000000000000000e+00 4.183266932270916089e-02 7.025561663970782966e-01
3.980000000000000000e+02 1.000000000000000000e+00 4.233067729083665048e-02 7.045217313970786321e-01
3.990000000000000000e+02 1.000000000000000000e+00 4.282868525896414008e-02 7.069730583970788018e-01
4.000000000000000000e+02 1.000000000000000000e+00 4.332669322709162968e-02 7.086497293970790423e-01
4.010000000000000000e+02 1.000000000000000000e+00 4.382470119521912622e-02 7.107466583970780682e-01
4.020000000000000000e+02 1.000000000000000000e+00 4.432270916334661581e-02 7.128449223970787507e-01
4.030000000000000000e+02 1.000000000000000000e+00 4.482071713147410541e-02 7.146927403970786408e-01
4.040000000000000000e+02 1.000000000000000000e+00 4.531872509960159501e-02 7.168157463970787902e-01
4.050000000000000000e+02 1.000000000000000000e+00 4.581673306772908461e-02 7.189129423970785915e-01
4.060000000000000000e+02 1.000000000000000000e+00 4.631474103585657420e-02 7.208801093970786944e-01
4.070000000000000000e+02 1.000000000000000000e+00 4.681274900398406380e-02 7.226858303970784547e-01
4.080000000000000000e+02 1.000000000000000000e+00 4.731075697211155340e-02 7.249874593970786485e-01
4.090000000000000000e+02 1.000000000000000000e+00 4.780876494023904300e-02 7.269856873970783617e-01
4.100000000000000000e+02 1.000000000000000000e+00 4.830677290836653259e-02 7.293798763970786858e-01
4.110000000000000000e+02 1.000000000000000000e+00 4.880478087649402219e-02 7.317207543970782879e-01
4.120000000000000000e+02 1.000000000000000000e+00 4.930278884462151179e-02 7.342304876453642493e-01
4.130000000000000000e+02 1.000000000000000000e+00 4.980079681274900139e-02 7.320027731453646602e-01
4.140000000000000000e+02 1.000000000000000000e+00 5.029880478087649098e-02 7.337255461453642269e-01
4.150000000000000000e+02 1.000000000000000000e+00 5.079681274900398058e-02 7.362440236453644538e-01
4.160000000000000000e+02 1.000000000000000000e+00 5.129482071713147018e-02 7.387368246453647203e-01
4.170000000000000000e+02 1.000000000000000000e+00 5.179282868525895978e-02 7.408986346453643179e-01
4.180000000000000000e+02 1.000000000000000000e+00 5.229083665338645631e-02 7.438041731453646221e-01
4.190000000000000000e+02 1.000000000000000000e+00 5.278884462151394591e-02 7.461328136453646565e-01
4.200000000000000000e+02 1.000000000000000000e+00 5.328685258964143551e-02 7.490024406453650307e-01
4.210000000000000000e+02 1.000000000000000000e+00 5.378486055776892510e-02 7.515258576453645034e-01
4.220000000000000000e+02 1.000000000000000000e+00 5.428286852589641470e-02 7.538734551453649679e-01
4.230000000000000000e+02 1.000000000000000000e+00 5.478087649402390430e-02 7.566121631453643914e-01
4.240000000000000000e+02 1.000000000000000000e+00 5.527888446215139390e-02 7.592495446453648711e-01
4.250000000000000000e+02 1.000000000000000000e+00 5.577689243027888349e-02 7.620408071453650400e-01
4.260000000000000000e+02 1.000000000000000000e+00 5.627490039840637309e-02 7.645690746453648323e-01
4.270000000000000000e+02 1.000000000000000000e+00 5.677290836653386269e-02 7.671328976453644088e-01
4.280000000000000000e+02 1.000000000000000000e+00 5.727091633466135229e-02 7.700558801453643021e-01
4.290000000000000000e+02 1.000000000000000000e+00 5.776892430278884188e-02 7.726953531453646384e-01
4.300000000000000000e+02 1.000000000000000000e+00 5.826693227091633148e-02 7.750210566453650252e-01
4.310000000000000000e+02 1.000000000000000000e+00 5.876494023904382108e-02 7.775328146453643896e-01
4.320000000000000000e+02 1.000000000000000000e+00 5.926294820717131068e-02 7.800083051453645666e-01
4.330000000000000000e+02 1.000000000000000000e+00 5.976095617529880721e-02 7.827280116453647629e-01
4.340000000000000000e+02 1.000000000000000000e+00 6.025896414342629681e-02 7.849436666453644129e-01
4.350000000000000000e+02 1.000000000000000000e+00 6.075697211155378641e-02 8.665863481453648376e-01
4.360000000000000000e+02 1.000000000000000000e+00 6.125498007968127601e-02 8.729708076453643883e-01
4.370000000000000000e+02 1.000000000000000000e+00 6.175298804780876560e-02 8.768969091453646669e-01
4.380000000000000000e+02 1.000000000000000000e+00 6.225099601593625520e-02 7.997559588936504760e-01
4.390000000000000000e+02 1.000000000000000000e+00 6.274900398406374480e-02 8.028072348936508007e-01
4.400000000000000000e+02 1.000000000000000000e+00 6.324701195219123440e-02 8.051728548936507579e-01
4.410000000000000000e+02 1.000000000000000000e+00 6.374501992031872399e-02 8.081417168936506634e-01
4.420000000000000000e+02 1.000000000000000000e+00 6.424302788844621359e-02 8.109526928936503509e-01
4.430000000000000000e+02 1.000000000000000000e+00 6.474103585657370319e-02 8.136714648936504979e-01
4.440000000000000000e+02 1.000000000000000000e+00 6.523904382470119279e-02 8.164819068936504110e-01
4.450000000000000000e+02 1.000000000000000000e+00 6.573705179282868238e-02 8.199384888936509519e-01
4.460000000000000000e+02 1.000000000000000000e+00 6.623505976095617198e-02 8.232026528936504661e-01
4.470000000000000000e+02 1.000000000000000000e+00 6.673306772908366158e-02 8.262223338936509620e-01
4.480000000000000000e+02 1.000000000000000000e+00 6.723107569721115118e-02 8.286781108936507323e-01
4.490000000000000000e+02 1.000000000000000000e+00 6.772908366533864077e-02 8.316794578936508309e-01
4.500000000000000000e+02 1.000000000000000000e+00 6.822709163346613037e-02 8.341436898936511746e-01
4.510000000000000000e+02 1.000000000000000000e+00 6.872509960159361997e-02 8.375207948936504998e-01
4.520000000000000000e+02 1.000000000000000000e+00 6.922310756972110957e-02 8.399819118936506790e-01
4.530000000000000000e+02 1.000000000000000000e+00 6.972111553784859916e-02 8.426563618936504518e-01
4.540000000000000000e+02 1.000000000000000000e+00 7.021912350597608876e-02 8.459063748936506144e-01
4.550000000000000000e+02 1.000000000000000000e+00 7.071713147410357836e-02 8.485041958936507811e-01
4.560000000000000000e+02 1.000000000000000000e+00 7.121513944223106796e-02 8.513111668936503840e-01
4.570000000000000000e+02 1.000000000000000000e+00 7.171314741035855755e-02 8.546217888936507023e-01
4.580000000000000000e+02 1.000000000000000000e+00 7.221115537848606103e-02 8.573822128936505749e-01
4.590000000000000000e+02 1.000000000000000000e+00 7.270916334661355063e-02 8.605180388936504166e-01
4.600000000000000000e+02 1.000000000000000000e+00 7.320717131474104022e-02 8.631746888936504547e-01
4.610000000000000000e+02 1.000000000000000000e+00 7.370517928286852982e-02 8.662268548936506996e-01
4.620000000000000000e+02 1.000000000000000000e+00 7.420318725099601942e-02 8.682105758936509154e-01
4.630000000000000000e+02 1.000000000000000000e+00 7.470119521912350902e-02 8.706675988936507515e-01
4.640000000000000000e+02 1.000000000000000000e+00 7.519920318725099861e-02 8.736840758936503804e-01
4.650000000000000000e+02 1.000000000000000000e+00 7.569721115537848821e-02 8.761358478936505101e-01
4.660000000000000000e+02 1.000000000000000000e+00 7.619521912350597781e-02 8.789588388936504515e-01
4.670000000000000000e+02 1.000000000000000000e+00 7.669322709163346741e-02 8.825433138936507049e-01
4.680000000000000000e+02 1.000000000000000000e+00 7.719123505976095700e-02 8.848025788936504377e-01
4.690000000000000000e+02 1.000000000000000000e+00 7.768924302788844660e-02 8.881293988936507233e-01
4.700000000000000000e+02 1.000000000000000000e+00 7.818725099601593620e-02 8.908057178936510390e-01
4.710000000000000000e+02 1.000000000000000000e+00 7.868525896414342580e-02 8.936155368936509191e-01
4.720000000000000000e+02 1.000000000000000000e+00 7.918326693227091539e-02 8.961593348936505166e-01
4.730000000000000000e+02 1.000000000000000000e+00 7.968127490039840499e-02 8.989111258936510751e-01
4.740000000000000000e+02 1.000000000000000000e+00 8.017928286852589459e-02 9.016711938936508020e-01
4.750000000000000000e+02 1.000000000000000000e+00 8.067729083665338419e-02 9.047612738936505750e-01
4.760000000000000000e+02 1.000000000000000000e+00 8.117529880478087378e-02 9.073391588936505769e-01
4.770000000000000000e+02 1.000000000000000000e+00 8.167330677290836338e-02 9.103133608936504473e-01
4.780000000000000000e+02 1.000000000000000000e+00 8.217131474103585298e-02 9.131587798936506850e-01
4.790000000000000000e+02 1.000000000000000000e+00 8.266932270916334258e-02 9.161006748936508792e-01
4.800000000000000000e+02 1.000000000000000000e+00 8.316733067729083217e-02 9.182947918936505971e-01
4.810000000000000000e+02 1.000000000000000000e+00 8.366533864541832177e-02 9.212328598936507795e-01
4.820000000000000000e+02 1.000000000000000000e+00 8.416334661354581137e-02 9.243932498936509035e-01
4.830000000000000000e+02 1.000000000000000000e+00 8.466135458167330097e-02 9.269790558936503722e-01
4.840000000000000000e+02 1.000000000000000000e+00 8.515936254980079056e-02 9.298218048936504054e-01
4.850000000000000000e+02 1.000000000000000000e+00 8.565737051792828016e-02 9.320249108936504712e-01
4.860000000000000000e+02 1.000000000000000000e+00 8.615537848605576976e-02 9.342104838936511335e-01
4.870000000000000000e+02 1.000000000000000000e+00 8.665338645418325936e-02 9.374696638936508286e-01
4.880000000000000000e+02 1.000000000000000000e+00 8.715139442231074896e-02 9.400776308936507064e-01
4.890000000000000000e+02 1.000000000000000000e+00 8.764940239043825243e-02 9.425218378936501828e-01
4.900000000000000000e+02 1.000000000000000000e+00 8.814741035856574203e-02 9.456425338936504943e-01
4.910000000000000000e+02 1.000000000000000000e+00 8.864541832669323163e-02 9.482626938936506988e-01
4.920000000000000000e+02 1.000000000000000000e+00 8.914342629482072122e-02 9.505636998936508597e-01
4.930000000000000000e+02 1.000000000000000000e+00 8.964143426294821082e-02 9.529339478936504904e-01
4.940000000000000000e+02 1.000000000000000000e+00 9.013944223107570042e-02 9.557507088936505468e-01
4.950000000000000000e+02 1.000000000000000000e+00 9.063745019920319002e-02 9.575433468936505044e-01
4.960000000000000000e+02 1.000000000000000000e+00 9.113545816733067961e-02 9.611124248936504522e-01
4.970000000000000000e+02 1.000000000000000000e+00 9.163346613545816921e-02 9.633694648936503846e-01
4.980000000000000000e+02 1.000000000000000000e+00 9.213147410358565881e-02 9.666396808936501550e-01
4.990000000000000000e+02 1.000000000000000000e+00 9.262948207171314841e-02 9.691265188936504238e-01
5.000000000000000000e+02 1.000000000000000000e+00 9.312749003984063800e-02 9.717634108936508142e-01
5.010000000000000000e+02 1.000000000000000000e+00 9.362549800796812760e-02 9.742678708936507448e-01
5.020000000000000000e+02 1.000000000000000000e+00 9.412350597609561720e-02 9.768969308936505946e-01
5.030000000000000000e+02 1.000000000000000000e+00 9.462151394422310680e-02 9.798824358936508716e-01
5.040000000000000000e+02 1.000000000000000000e+00 9.511952191235059639e-02 9.825098938936505100e-01
5.050000000000000000e+02 1.000000000000000000e+00 9.561752988047808599e-02 9.850428338936509931e-01
5.060000000000000000e+02 1.000000000000000000e+00 9.611553784860557559e-02 9.878202568936504946e-01
5.070000000000000000e+02 1.000000000000000000e+00 9.661354581673306519e-02 9.901385288936501716e-01
5.080000000000000000e+02 1.000000000000000000e+00 9.711155378486055478e-02 9.925872748936503953e-01
5.090000000000000000e+02 1.000000000000000000e+00 9.760956175298804438e-02 9.959319838936511182e-01
5.100000000000000000e+02 1.000000000000000000e+00 9.810756972111553398e-02 9.980222378936502992e-01
5.110000000000000000e+02 1.000000000000000000e+00 9.860557768924302358e-02 1.000577783893650707e+00
5.120000000000000000e+02 1.000000000000000000e+00 9.910358565737051317e-02 1.002574498893650023e+00
5.130000000000000000e+02 1.000000000000000000e+00 9.960159362549800277e-02 1.005286328893650438e+00
5.140000000000000000e+02 1.000000000000000000e+00 1.000996015936254924e-01 1.007763999893651174e+00
5.150000000000000000e+02 1.000000000000000000e+00 1.005976095617529820e-01 1.014649656729943672e+00
5.160000000000000000e+02 1.000000000000000000e+00 1.010956175298804716e-01 1.013134031229943055e+00
5.170000000000000000e+02 1.000000000000000000e+00 1.015936254980079612e-01 1.014511172729943400e+00
5.180000000000000000e+02 1.000000000000000000e+00 1.020916334661354508e-01 1.017037660229943796e+00
5.190000000000000000e+02 1.000000000000000000e+00 1.025896414342629404e-01 1.018970962729943697e+00
5.200000000000000000e+02 1.000000000000000000e+00 1.030876494023904300e-01 1.021950104229943701e+00
5.210000000000000000e+02 1.000000000000000000e+00 1.035856573705179196e-01 1.024222630229943753e+00
5.220000000000000000e+02 1.000000000000000000e+00 1.040836653386454230e-01 1.027033294729942980e+00
5.230000000000000000e+02 1.000000000000000000e+00 1.045816733067729126e-01 1.029483865229943618e+00
5.240000000000000000e+02 1.000000000000000000e+00 1.050796812749004022e-01 1.031584576729943414e+00
5.250000000000000000e+02 1.000000000000000000e+00 1.055776892430278918e-01 1.033842373229943323e+00
5.260000000000000000e+02 1.000000000000000000e+00 1.060756972111553814e-01 1.035853817729943227e+00
5.270000000000000000e+02 1.000000000000000000e+00 1.065737051792828710e-01 1.038667241229943361e+00
5.280000000000000000e+02 1.000000000000000000e+00 1.070717131474103606e-01 1.041038779729943187e+00
5.290000000000000000e+02 1.000000000000000000e+00 1.075697211155378502e-01 1.043201791229943609e+00
5.300000000000000000e+02 1.000000000000000000e+00 1.080677290836653398e-01 1.045778875229943505e+00
5.310000000000000000e+02 1.000000000000000000e+00 1.085657370517928294e-01 1.048015133729943038e+00
5.320000000000000000e+02 1.000000000000000000e+00 1.090637450199203190e-01 1.050052477229943548e+00
5.330000000000000000e+02 1.000000000000000000e+00 1.095617529880478086e-01 1.052581723729943519e+00
5.340000000000000000e+02 1.000000000000000000e+00 1.100597609561752982e-01 1.054672912229943638e+00
5.350000000000000000e+02 1.000000000000000000e+00 1.105577689243027878e-01 1.056949309729943831e+00
5.360000000000000000e+02 1.000000000000000000e+00 1.110557768924302774e-01 1.058757522729943723e+00
5.370000000000000000e+02 1.000000000000000000e+00 1.115537848605577670e-01 1.061115221729943769e+00
5.380000000000000000e+02 1.000000000000000000e+00 1.120517928286852566e-01 1.063497662729943283e+00
5.390000000000000000e+02 1.000000000000000000e+00 1.125498007968127462e-01 1.066042083729943801e+00
5.400000000000000000e+02 1.000000000000000000e+00 1.130478087649402358e-01 1.073122790229943391e+00
5.410000000000000000e+02 1.000000000000000000e+00 1.135458167330677254e-01 1.077790878566236010e+00
5.420000000000000000e+02 1.000000000000000000e+00 1.140438247011952150e-01 1.080837971566236178e+00
5.430000000000000000e+02 1.000000000000000000e+00 1.145418326693227046e-01 1.083334599566236456e+00
5.440000000000000000e+02 1.000000000000000000e+00 1.150398406374501942e-01 1.086210100566236125e+00
5.450000000000000000e+02 1.000000000000000000e+00 1.155378486055776838e-01 1.088129741566236319e+00
5.460000000000000000e+02 1.000000000000000000e+00 1.160358565737051734e-01 1.090651111566236509e+00
5.470000000000000000e+02 1.000000000000000000e+00 1.165338645418326630e-01 1.093782487566236306e+00
5.480000000000000000e+02 1.000000000000000000e+00 1.170318725099601526e-01 1.095872741566236375e+00
5.490000000000000000e+02 1.000000000000000000e+00 1.175298804780876422e-01 1.098355574566236559e+00
5.500000000000000000e+02 1.000000000000000000e+00 1.180278884462151318e-01 1.100803697566235861e+00
5.510000000000000000e+02 1.000000000000000000e+00 1.185258964143426214e-01 1.102996568566236402e+00
5.520000000000000000e+02 1.000000000000000000e+00 1.190239043824701110e-01 1.105812795566236240e+00
5.530000000000000000e+02 1.000000000000000000e+00 1.195219123505976144e-01 1.107898688566236078e+00
5.540000000000000000e+02 1.000000000000000000e+00 1.200199203187251040e-01 1.110174329566236739e+00
5.550000000000000000e+02 1.000000000000000000e+00 1.205179282868525936e-01 1.112420867566236371e+00
5.560000000000000000e+02 1.000000000000000000e+00 1.210159362549800832e-01 1.114954608566236516e+00
5.570000000000000000e+02 1.000000000000000000e+00 1.215139442231075728e-01 1.117075478566236679e+00
5.580000000000000000e+02 1.000000000000000000e+00 1.220119521912350624e-01 1.119759184566236243e+00
5.590000000000000000e+02 1.000000000000000000e+00 1.225099601593625520e-01 1.122018271566236347e+00
5.600000000000000000e+02 1.000000000000000000e+00 1.230079681274900416e-01 1.124568922566236306e+00
5.610000000000000000e+02 1.000000000000000000e+00 1.235059760956175312e-01 1.126620461566236298e+00
5.620000000000000000e+02 1.000000000000000000e+00 1.240039840637450208e-01 1.128766696566236405e+00
5.630000000000000000e+02 1.000000000000000000e+00 1.245019920318725104e-01 1.131207788566236161e+00
5.640000000000000000e+02 1.000000000000000000e+00 1.250000000000000000e-01 1.133258882566235748e+00
5.650000000000000000e+02 1.000000000000000000e+00 1.254980079681274896e-01 1.136033546566236119e+00
5.660000000000000000e+02 1.000000000000000000e+00 1.259960159362549792e-01 1.138286581566235967e+00
5.670000000000000000e+02 1.000000000000000000e+00 1.264940239043824688e-01 1.140643301566236278e+00
5.680000000000000000e+02 1.000000000000000000e+00 1.269920318725099584e-01 1.142839821566236314e+00
5.690000000000000000e+02 1.000000000000000000e+00 1.274900398406374480e-01 1.145116708566236596e+00
5.700000000000000000e+02 1.000000000000000000e+00 1.279880478087649376e-01 1.147143683566236305e+00
5.710000000000000000e+02 1.000000000000000000e+00 1.284860557768924272e-01 1.149084061566236770e+00
5.720000000000000000e+02 1.000000000000000000e+00 1.289840637450199168e-01 1.151370916566236247e+00
5.730000000000000000e+02 1.000000000000000000e+00 1.294820717131474064e-01 1.153224341566235989e+00
5.740000000000000000e+02 1.000000000000000000e+00 1.299800796812748960e-01 1.155661784566236250e+00
5.750000000000000000e+02 1.000000000000000000e+00 1.304780876494023856e-01 1.157744384566236295e+00
5.760000000000000000e+02 1.000000000000000000e+00 1.309760956175298752e-01 1.159691971566236379e+00
5.770000000000000000e+02 1.000000000000000000e+00 1.314741035856573648e-01 1.161679430566236348e+00
5.780000000000000000e+02 1.000000000000000000e+00 1.319721115537848544e-01 1.163881646566236050e+00
5.790000000000000000e+02 1.000000000000000000e+00 1.324701195219123440e-01 1.166019248566236399e+00
5.800000000000000000e+02 1.000000000000000000e+00 1.329681274900398336e-01 1.168170734566236213e+00
5.810000000000000000e+02 1.000000000000000000e+00 1.334661354581673232e-01 1.170513303566236285e+00
5.820000000000000000e+02 1.000000000000000000e+00 1.339641434262948128e-01 1.172618598566236070e+00
5.830000000000000000e+02 1.000000000000000000e+00 1.344621513944223024e-01 1.174977721566236255e+00
5.840000000000000000e+02 1.000000000000000000e+00 1.349601593625497920e-01 1.177247844566235990e+00
5.850000000000000000e+02 1.000000000000000000e+00 1.354581673306772815e-01 1.179437333566236479e+00
5.860000000000000000e+02 1.000000000000000000e+00 1.359561752988047711e-01 1.181394087566236539e+00
5.870000000000000000e+02 1.000000000000000000e+00 1.364541832669322607e-01 1.183721170566236491e+00
5.880000000000000000e+02 1.000000000000000000e+00 1.369521912350597503e-01 1.185403092566235994e+00
5.890000000000000000e+02 1.000000000000000000e+00 1.374501992031872399e-01 1.187671880566236293e+00
5.900000000000000000e+02 1.000000000000000000e+00 1.379482071713147295e-01 1.189881394566236317e+00
5.910000000000000000e+02 1.000000000000000000e+00 1.384462151394422191e-01 1.191815364566235935e+00
5.920000000000000000e+02 1.000000000000000000e+00 1.389442231075697087e-01 1.193958039566236362e+00
5.930000000000000000e+02 1.000000000000000000e+00 1.394422310756971983e-01 1.195985281566236402e+00
5.940000000000000000e+02 1.000000000000000000e+00 1.399402390438246879e-01 1.198008251566236471e+00
5.950000000000000000e+02 1.000000000000000000e+00 1.404382470119521775e-01 1.200345658566236207e+00
5.960000000000000000e+02 1.000000000000000000e+00 1.409362549800796671e-01 1.202562470566236108e+00
5.970000000000000000e+02 1.000000000000000000e+00 1.414342629482071567e-01 1.204670435566236097e+00
5.980000000000000000e+02 1.000000000000000000e+00 1.419322709163346463e-01 1.207041484566236278e+00
5.990000000000000000e+02 1.000000000000000000e+00 1.424302788844621359e-01 1.208716642566236565e+00
6.000000000000000000e+02 1.000000000000000000e+00 1.429282868525896255e-01 1.211577191566236333e+00
6.010000000000000000e+02 1.000000000000000000e+00 1.434262948207171151e-01 1.213358348566236256e+00
6.020000000000000000e+02 1.000000000000000000e+00 1.439243027888446325e-01 1.215769714566236281e+00
6.030000000000000000e+02 1.000000000000000000e+00 1.444223107569721221e-01 1.217603826566236336e+00
