MCSweeps totalmoves Epair avg_Epair Ebond avg_Ebond Eangle avg_Eangle Etot avg_Etot time
2970 207970000 0 0 0 0 -710 -693.37288135593224 -702 -693.37288135593224 13761.928581175 
2980 208670000 0 0 0 0 -710 -693.37288135593224 -710 -693.37288135593224 13804.739553965001 
2990 209370000 0 0 0 0 -710 -693.37288135593224 -708 -693.37288135593224 13847.557590802 
3000 210070000 0 0 0 0 -710 -693.37288135593224 -704 -693.37288135593224 13890.379440858 
3010 210770000 0 0 0 0 -704 -693.54999999999995 -702 -693.54999999999995 13933.389734132999 
3020 211470000 0 0 0 0 -704 -693.54999999999995 -691 -693.54999999999995 13976.266374158 
3030 212170000 0 0 0 0 -704 -693.54999999999995 -701 -693.54999999999995 14019.057288668 
3040 212870000 0 0 0 0 -704 -693.54999999999995 -708 -693.54999999999995 14061.747350041 
3050 213570000 0 0 0 0 -704 -693.54999999999995 -709 -693.54999999999995 14104.499623676 
3060 214270000 0 0 0 0 -709 -693.80327868852464 -702 -693.80327868852464 14147.252521480001 
3070 214970000 0 0 0 0 -709 -693.80327868852464 -699 -693.80327868852464 14189.869711223 
3080 215670000 0 0 0 0 -709 -693.80327868852464 -700 -693.80327868852464 14232.665858558001 
3090 216370000 0 0 0 0 -709 -693.80327868852464 -707 -693.80327868852464 14275.467230935001 
3100 217070000 0 0 0 0 -709 -693.80327868852464 -709 -693.80327868852464 14318.232056807001 
3110 217770000 0 0 0 0 -709 -694.04838709677415 -708 -694.04838709677415 14361.172946365001 
3120 218470000 0 0 0 0 -709 -694.04838709677415 -706 -694.04838709677415 14404.044143536999 
3130 219170000 0 0 0 0 -709 -694.04838709677415 -706 -694.04838709677415 14446.675781299 
3140 219870000 0 0 0 0 -709 -694.04838709677415 -706 -694.04838709677415 14489.462881676 
3150 220570000 0 0 0 0 -709 -694.04838709677415 -705 -694.04838709677415 14532.142238958 
3160 221270000 0 0 0 0 -705 -694.22222222222217 -704 -694.22222222222217 14574.831250167001 
3170 221970000 0 0 0 0 -705 -694.22222222222217 -707 -694.22222222222217 14617.335404727 
3180 222670000 0 0 0 0 -705 -694.22222222222217 -707 -694.22222222222217 14659.849074928999 
3190 223370000 0 0 0 0 -705 -694.22222222222217 -700 -694.22222222222217 14702.245087255 
3200 224070000 0 0 0 0 -705 -694.22222222222217 -713 -694.22222222222217 14744.868012842 
3210 224770000 0 0 0 0 -713 -694.515625 -707 -694.515625 14787.624142166 
3220 225470000 0 0 0 0 -713 -694.515625 -697 -694.515625 14830.283388772001 
3230 226170000 0 0 0 0 -713 -694.515625 -698 -694.515625 14872.741093593 
3240 226870000 0 0 0 0 -713 -694.515625 -702 -694.515625 14915.248495682001 
3250 227570000 0 0 0 0 -713 -694.515625 -701 -694.515625 14957.938870606 
3260 228270000 0 0 0 0 -701 -694.61538461538464 -711 -694.61538461538464 15000.827063413 
3270 228970000 0 0 0 0 -701 -694.61538461538464 -705 -694.61538461538464 15043.424574688999 
3280 229670000 0 0 0 0 -701 -694.61538461538464 -703 -694.61538461538464 15086.120430786999 
3290 230370000 0 0 0 0 -701 -694.61538461538464 -707 -694.61538461538464 15128.716508546 
3300 231070000 0 0 0 0 -701 -694.61538461538464 -708 -694.61538461538464 15171.260157152001 
3310 231770000 0 0 0 0 -708 -694.81818181818187 -710 -694.81818181818187 15214.112948217 
3320 232470000 0 0 0 0 -708 -694.81818181818187 -704 -694.81818181818187 15256.919236121999 
3330 233170000 0 0 0 0 -708 -694.81818181818187 -710 -694.81818181818187 15299.695210366999 
3340 233870000 0 0 0 0 -708 -694.81818181818187 -707 -694.81818181818187 15342.447593182 
3350 234570000 0 0 0 0 -708 -694.81818181818187 -707 -694.81818181818187 15385.089991421 
3360 235270000 0 0 0 0 -707 -695 -705 -695 15427.979487889001 
3370 235970000 0 0 0 0 -707 -695 -705 -695 15470.473460779 
3380 236670000 0 0 0 0 -707 -695 -697 -695 15513.286278873 
3390 237370000 0 0 0 0 -707 -695 -696 -695 15555.600824560999 
3400 238070000 0 0 0 0 -707 -695 -700 -695 15598.102654921 
3410 238770000 0 0 0 0 -700 -695.07352941176475 -696 -695.07352941176475 15640.708256710999 
3420 239470000 0 0 0 0 -700 -695.07352941176475 -709 -695.07352941176475 15683.259748297 
3430 240170000 0 0 0 0 -700 -695.07352941176475 -707 -695.07352941176475 15726.032028998001 
3440 240870000 0 0 0 0 -700 -695.07352941176475 -707 -695.07352941176475 15769.083963544999 
3450 241570000 0 0 0 0 -700 -695.07352941176475 -713 -695.07352941176475 15811.995206743 
3460 242270000 0 0 0 0 -713 -695.33333333333337 -706 -695.33333333333337 15854.936456433999 
3470 242970000 0 0 0 0 -713 -695.33333333333337 -704 -695.33333333333337 15897.412706738 
3480 243670000 0 0 0 0 -713 -695.33333333333337 -701 -695.33333333333337 15940.087352397 
3490 244370000 0 0 0 0 -713 -695.33333333333337 -702 -695.33333333333337 15982.649163618 
3500 245070000 0 0 0 0 -713 -695.33333333333337 -708 -695.33333333333337 16025.428067461 
3510 245770000 0 0 0 0 -708 -695.51428571428573 -712 -695.51428571428573 16068.275465593 
3520 246470000 0 0 0 0 -708 -695.51428571428573 -694 -695.51428571428573 16111.022238062 
3530 247170000 0 0 0 0 -708 -695.51428571428573 -701 -695.51428571428573 16153.73854169 
3540 247870000 0 0 0 0 -708 -695.51428571428573 -704 -695.51428571428573 16196.476769184999 
3550 248570000 0 0 0 0 -708 -695.51428571428573 -706 -695.51428571428573 16239.239674410001 
3560 249270000 0 0 0 0 -706 -695.66197183098586 -708 -695.66197183098586 16282.375312908 
3570 249970000 0 0 0 0 -706 -695.66197183098586 -698 -695.66197183098586 16325.414978893999 
3580 250670000 0 0 0 0 -706 -695.66197183098586 -705 -695.66197183098586 16368.169237783 
3590 251370000 0 0 0 0 -706 -695.66197183098586 -704 -695.66197183098586 16411.025882966002 
3600 252070000 0 0 0 0 -706 -695.66197183098586 -703 -695.66197183098586 16453.758595212999 
3610 252770000 0 0 0 0 -703 -695.7638888888888 -706 -695.7638888888888 16496.622594995999 
3620 253470000 0 0 0 0 -703 -695.7638888888888 -708 -695.7638888888888 16539.585752310999 
3630 254170000 0 0 0 0 -703 -695.7638888888888 -702 -695.7638888888888 16582.461553024001 
3640 254870000 0 0 0 0 -703 -695.7638888888888 -703 -695.7638888888888 16625.239274479001 
3650 255570000 0 0 0 0 -703 -695.7638888888888 -695 -695.7638888888888 16667.709503188002 
3660 256270000 0 0 0 0 -695 -695.7534246575342 -704 -695.7534246575342 16710.332697992999 
3670 256970000 0 0 0 0 -695 -695.7534246575342 -695 -695.7534246575342 16752.873109572 
3680 257670000 0 0 0 0 -695 -695.7534246575342 -702 -695.7534246575342 16795.539968542998 
3690 258370000 0 0 0 0 -695 -695.7534246575342 -703 -695.7534246575342 16838.297615219999 
3700 259070000 0 0 0 0 -695 -695.7534246575342 -702 -695.7534246575342 16880.752906963 
3710 259770000 0 0 0 0 -702 -695.83783783783781 -700 -695.83783783783781 16923.596000256999 
3720 260470000 0 0 0 0 -702 -695.83783783783781 -699 -695.83783783783781 16966.152757178999 
3730 261170000 0 0 0 0 -702 -695.83783783783781 -704 -695.83783783783781 17008.589777395999 
3740 261870000 0 0 0 0 -702 -695.83783783783781 -705 -695.83783783783781 17051.228528403 
3750 262570000 0 0 0 0 -702 -695.83783783783781 -699 -695.83783783783781 17094.060794870999 
3760 263270000 0 0 0 0 -699 -695.88 -702 -695.88 17136.921704404002 
3770 263970000 0 0 0 0 -699 -695.88 -711 -695.88 17179.625316307 
3780 264670000 0 0 0 0 -699 -695.88 -699 -695.88 17222.291648621002 
3790 265370000 0 0 0 0 -699 -695.88 -704 -695.88 17264.847932148001 
3800 266070000 0 0 0 0 -699 -695.88 -702 -695.88 17307.450146391999 
3810 266770000 0 0 0 0 -702 -695.96052631578948 -710 -695.96052631578948 17349.959354618 
3820 267470000 0 0 0 0 -702 -695.96052631578948 -708 -695.96052631578948 17392.507157311 
3830 268170000 0 0 0 0 -702 -695.96052631578948 -709 -695.96052631578948 17435.137238749001 
3840 268870000 0 0 0 0 -702 -695.96052631578948 -708 -695.96052631578948 17477.623966956999 
3850 269570000 0 0 0 0 -702 -695.96052631578948 -702 -695.96052631578948 17520.081386733 
3860 270270000 0 0 0 0 -702 -696.03896103896102 -709 -696.03896103896102 17562.424352422 
3870 270970000 0 0 0 0 -702 -696.03896103896102 -706 -696.03896103896102 17605.027265582001 
3880 271670000 0 0 0 0 -702 -696.03896103896102 -707 -696.03896103896102 17647.664179645999 
3890 272370000 0 0 0 0 -702 -696.03896103896102 -702 -696.03896103896102 17689.890308226 
3900 273070000 0 0 0 0 -702 -696.03896103896102 -701 -696.03896103896102 17732.051653195002 
3910 273770000 0 0 0 0 -701 -696.10256410256409 -711 -696.10256410256409 17774.341568774998 
3920 274470000 0 0 0 0 -701 -696.10256410256409 -712 -696.10256410256409 17816.713715351001 
3930 275170000 0 0 0 0 -701 -696.10256410256409 -697 -696.10256410256409 17859.230963737002 
3940 275870000 0 0 0 0 -701 -696.10256410256409 -709 -696.10256410256409 17901.466933355001 
3950 276570000 0 0 0 0 -701 -696.10256410256409 -706 -696.10256410256409 17943.847896913001 
3960 277270000 0 0 0 0 -706 -696.22784810126586 -701 -696.22784810126586 17986.416452844001 
3970 277970000 0 0 0 0 -706 -696.22784810126586 -700 -696.22784810126586 18029.023760085001 
3980 278670000 0 0 0 0 -706 -696.22784810126586 -704 -696.22784810126586 18071.214424963 
3990 279370000 0 0 0 0 -706 -696.22784810126586 -708 -696.22784810126586 18113.355575852001 
4000 280070000 0 0 0 0 -706 -696.22784810126586 -701 -696.22784810126586 18155.470825967001 
4010 280770000 0 0 0 0 -701 -696.28750000000002 -709 -696.28750000000002 18198.087003101002 
4020 281470000 0 0 0 0 -701 -696.28750000000002 -705 -696.28750000000002 18240.648592052999 
4030 282170000 0 0 0 0 -701 -696.28750000000002 -710 -696.28750000000002 18283.380095993001 
4040 282870000 0 0 0 0 -701 -696.28750000000002 -705 -696.28750000000002 18326.278661445998 
4050 283570000 0 0 0 0 -701 -696.28750000000002 -709 -696.28750000000002 18369.049874848999 
4060 284270000 0 0 0 0 -709 -696.44444444444446 -708 -696.44444444444446 18411.876217982001 
4070 284970000 0 0 0 0 -709 -696.44444444444446 -705 -696.44444444444446 18454.855107646999 
4080 285670000 0 0 0 0 -709 -696.44444444444446 -705 -696.44444444444446 18497.442492987 
4090 286370000 0 0 0 0 -709 -696.44444444444446 -700 -696.44444444444446 18540.059109041998 
4100 287070000 0 0 0 0 -709 -696.44444444444446 -708 -696.44444444444446 18582.684081567 
4110 287770000 0 0 0 0 -708 -696.58536585365857 -706 -696.58536585365857 18625.370096741 
4120 288470000 0 0 0 0 -708 -696.58536585365857 -706 -696.58536585365857 18668.152952043001 
4130 289170000 0 0 0 0 -708 -696.58536585365857 -709 -696.58536585365857 18711.132193892001 
4140 289870000 0 0 0 0 -708 -696.58536585365857 -696 -696.58536585365857 18753.737147521999 
4150 290570000 0 0 0 0 -708 -696.58536585365857 -709 -696.58536585365857 18796.178030642001 
4160 291270000 0 0 0 0 -709 -696.73493975903614 -710 -696.73493975903614 18838.906081474001 
4170 291970000 0 0 0 0 -709 -696.73493975903614 -702 -696.73493975903614 18881.295118563001 
4180 292670000 0 0 0 0 -709 -696.73493975903614 -700 -696.73493975903614 18923.514476483 
4190 293370000 0 0 0 0 -709 -696.73493975903614 -700 -696.73493975903614 18965.910849463999 
4200 294070000 0 0 0 0 -709 -696.73493975903614 -706 -696.73493975903614 19008.472913549002 
4210 294770000 0 0 0 0 -706 -696.84523809523807 -708 -696.84523809523807 19051.053475508001 
4220 295470000 0 0 0 0 -706 -696.84523809523807 -701 -696.84523809523807 19093.921233043999 
4230 296170000 0 0 0 0 -706 -696.84523809523807 -698 -696.84523809523807 19136.458858995 
4240 296870000 0 0 0 0 -706 -696.84523809523807 -697 -696.84523809523807 19179.002005129001 
4250 297570000 0 0 0 0 -706 -696.84523809523807 -704 -696.84523809523807 19221.774855153999 
4260 298270000 0 0 0 0 -704 -696.92941176470583 -707 -696.92941176470583 19264.508022098998 
4270 298970000 0 0 0 0 -704 -696.92941176470583 -702 -696.92941176470583 19307.079334906 
4280 299670000 0 0 0 0 -704 -696.92941176470583 -692 -696.92941176470583 19349.439757635999 
4290 300370000 0 0 0 0 -704 -696.92941176470583 -697 -696.92941176470583 19391.609772542 
4300 301070000 0 0 0 0 -704 -696.92941176470583 -696 -696.92941176470583 19433.886954949001 
4310 301770000 0 0 0 0 -696 -696.9186046511627 -699 -696.9186046511627 19476.135122110001 
4320 302470000 0 0 0 0 -696 -696.9186046511627 -701 -696.9186046511627 19518.842994037001 
4330 303170000 0 0 0 0 -696 -696.9186046511627 -706 -696.9186046511627 19561.627569847999 
4340 303870000 0 0 0 0 -696 -696.9186046511627 -703 -696.9186046511627 19604.175403169 
4350 304570000 0 0 0 0 -696 -696.9186046511627 -713 -696.9186046511627 19646.973840952 
4360 305270000 0 0 0 0 -713 -697.10344827586198 -709 -697.10344827586198 19689.756725157 
4370 305970000 0 0 0 0 -713 -697.10344827586198 -705 -697.10344827586198 19732.367533262001 
4380 306670000 0 0 0 0 -713 -697.10344827586198 -708 -697.10344827586198 19775.166351543001 
4390 307370000 0 0 0 0 -713 -697.10344827586198 -704 -697.10344827586198 19817.921365593 
4400 308070000 0 0 0 0 -713 -697.10344827586198 -708 -697.10344827586198 19860.616813134999 
4410 308770000 0 0 0 0 -708 -697.22727272727263 -700 -697.22727272727263 19903.221172576999 
4420 309470000 0 0 0 0 -708 -697.22727272727263 -707 -697.22727272727263 19945.593735577 
4430 310170000 0 0 0 0 -708 -697.22727272727263 -708 -697.22727272727263 19988.015201237002 
4440 310870000 0 0 0 0 -708 -697.22727272727263 -701 -697.22727272727263 20030.635964239998 
4450 311570000 0 0 0 0 -708 -697.22727272727263 -701 -697.22727272727263 20073.324673441999 
4460 312270000 0 0 0 0 -701 -697.26966292134819 -705 -697.26966292134819 20116.127058997001 
4470 312970000 0 0 0 0 -701 -697.26966292134819 -702 -697.26966292134819 20158.671546538 
4480 313670000 0 0 0 0 -701 -697.26966292134819 -696 -697.26966292134819 20201.369869061 
4490 314370000 0 0 0 0 -701 -697.26966292134819 -700 -697.26966292134819 20243.706957467999 
4500 315070000 0 0 0 0 -701 -697.26966292134819 -697 -697.26966292134819 20286.167983094001 
4510 315770000 0 0 0 0 -697 -697.26666666666654 -705 -697.26666666666654 20328.978902237999 
4520 316470000 0 0 0 0 -697 -697.26666666666654 -705 -697.26666666666654 20371.67594506 
4530 317170000 0 0 0 0 -697 -697.26666666666654 -705 -697.26666666666654 20414.285271383 
4540 317870000 0 0 0 0 -697 -697.26666666666654 -702 -697.26666666666654 20456.974554018001 
4550 318570000 0 0 0 0 -697 -697.26666666666654 -706 -697.26666666666654 20499.497322105999 
4560 319270000 0 0 0 0 -706 -697.3626373626372 -708 -697.3626373626372 20542.192864879999 
4570 319970000 0 0 0 0 -706 -697.3626373626372 -693 -697.3626373626372 20584.528030944999 
4580 320670000 0 0 0 0 -706 -697.3626373626372 -701 -697.3626373626372 20626.958582315001 
4590 321370000 0 0 0 0 -706 -697.3626373626372 -709 -697.3626373626372 20669.254124961 
4600 322070000 0 0 0 0 -706 -697.3626373626372 -705 -697.3626373626372 20711.522033353001 
4610 322770000 0 0 0 0 -705 -697.44565217391289 -712 -697.44565217391289 20753.925060492002 
4620 323470000 0 0 0 0 -705 -697.44565217391289 -714 -697.44565217391289 20796.217277086002 
4630 324170000 0 0 0 0 -705 -697.44565217391289 -699 -697.44565217391289 20838.480356241002 
4640 324870000 0 0 0 0 -705 -697.44565217391289 -700 -697.44565217391289 20881.135422654999 
4650 325570000 0 0 0 0 -705 -697.44565217391289 -702 -697.44565217391289 20923.830859283 
4660 326270000 0 0 0 0 -702 -697.49462365591387 -707 -697.49462365591387 20966.692669261 
4670 326970000 0 0 0 0 -702 -697.49462365591387 -710 -697.49462365591387 21009.527741382 
4680 327670000 0 0 0 0 -702 -697.49462365591387 -703 -697.49462365591387 21052.266271420001 
4690 328370000 0 0 0 0 -702 -697.49462365591387 -704 -697.49462365591387 21095.121925191001 
4700 329070000 0 0 0 0 -702 -697.49462365591387 -713 -697.49462365591387 21137.746898939 
4710 329770000 0 0 0 0 -713 -697.65957446808511 -708 -697.65957446808511 21180.567368577998 
4720 330470000 0 0 0 0 -713 -697.65957446808511 -697 -697.65957446808511 21223.350235546 
4730 331170000 0 0 0 0 -713 -697.65957446808511 -708 -697.65957446808511 21265.995497386 
4740 331870000 0 0 0 0 -713 -697.65957446808511 -703 -697.65957446808511 21308.725220797998 
4750 332570000 0 0 0 0 -713 -697.65957446808511 -702 -697.65957446808511 21351.555172747001 
4760 333270000 0 0 0 0 -702 -697.70526315789471 -705 -697.70526315789471 21394.299867512 
4770 333970000 0 0 0 0 -702 -697.70526315789471 -703 -697.70526315789471 21437.129533878 
4780 334670000 0 0 0 0 -702 -697.70526315789471 -703 -697.70526315789471 21479.967592034998 
4790 335370000 0 0 0 0 -702 -697.70526315789471 -707 -697.70526315789471 21522.661516242999 
4800 336070000 0 0 0 0 -702 -697.70526315789471 -708 -697.70526315789471 21565.531707073998 
4810 336770000 0 0 0 0 -708 -697.8125 -713 -697.8125 21608.542142473001 
4820 337470000 0 0 0 0 -708 -697.8125 -709 -697.8125 21651.116328172 
4830 338170000 0 0 0 0 -708 -697.8125 -707 -697.8125 21693.664700063 
4840 338870000 0 0 0 0 -708 -697.8125 -706 -697.8125 21736.396212244999 
4850 339570000 0 0 0 0 -708 -697.8125 -702 -697.8125 21779.048113485998 
4860 340270000 0 0 0 0 -702 -697.85567010309273 -704 -697.85567010309273 21821.799073909999 
4870 340970000 0 0 0 0 -702 -697.85567010309273 -711 -697.85567010309273 21864.587169991999 
4880 341670000 0 0 0 0 -702 -697.85567010309273 -702 -697.85567010309273 21907.488852497001 
4890 342370000 0 0 0 0 -702 -697.85567010309273 -704 -697.85567010309273 21950.265328287001 
4900 343070000 0 0 0 0 -702 -697.85567010309273 -712 -697.85567010309273 21992.782235711002 
4910 343770000 0 0 0 0 -712 -698 -706 -698 22035.289488169001 
4920 344470000 0 0 0 0 -712 -698 -705 -698 22077.915939388 
4930 345170000 0 0 0 0 -712 -698 -704 -698 22120.669312247999 
4940 345870000 0 0 0 0 -712 -698 -703 -698 22163.146939550999 
4950 346570000 0 0 0 0 -712 -698 -708 -698 22205.821087175002 
4960 347270000 0 0 0 0 -708 -698.10101010101005 -705 -698.10101010101005 22248.663833511 
4970 347970000 0 0 0 0 -708 -698.10101010101005 -707 -698.10101010101005 22291.240471223999 
4980 348670000 0 0 0 0 -708 -698.10101010101005 -705 -698.10101010101005 22334.122336704 
4990 349370000 0 0 0 0 -708 -698.10101010101005 -699 -698.10101010101005 22376.719677875 
5000 350070000 0 0 0 0 -708 -698.10101010101005 -701 -698.10101010101005 22419.444099329001 
5010 350770000 0 0 0 0 -701 -698.13 -698 -698.13 22461.979722806002 
5020 351470000 0 0 0 0 -701 -698.13 -697 -698.13 22504.348891066998 
5030 352170000 0 0 0 0 -701 -698.13 -691 -698.13 22546.923370596 
5040 352870000 0 0 0 0 -701 -698.13 -699 -698.13 22589.268448891002 
5050 353570000 0 0 0 0 -701 -698.13 -704 -698.13 22631.783145464 
5060 354270000 0 0 0 0 -704 -698.18811881188117 -691 -698.18811881188117 22674.363007705 
5070 354970000 0 0 0 0 -704 -698.18811881188117 -705 -698.18811881188117 22716.604302945001 
5080 355670000 0 0 0 0 -704 -698.18811881188117 -709 -698.18811881188117 22759.086697644001 
5090 356370000 0 0 0 0 -704 -698.18811881188117 -705 -698.18811881188117 22801.779647403 
5100 357070000 0 0 0 0 -704 -698.18811881188117 -698 -698.18811881188117 22844.460125308 
5110 357770000 0 0 0 0 -698 -698.18627450980387 -707 -698.18627450980387 22886.959294019998 
5120 358470000 0 0 0 0 -698 -698.18627450980387 -704 -698.18627450980387 22929.619045848998 
5130 359170000 0 0 0 0 -698 -698.18627450980387 -712 -698.18627450980387 22972.173887276 
5140 359870000 0 0 0 0 -698 -698.18627450980387 -708 -698.18627450980387 23014.601980963998 
5150 360570000 0 0 0 0 -698 -698.18627450980387 -700 -698.18627450980387 23057.053561326 
5160 361270000 0 0 0 0 -700 -698.20388349514565 -693 -698.20388349514565 23099.526008653 
5170 361970000 0 0 0 0 -700 -698.20388349514565 -704 -698.20388349514565 23141.951262350001 
5180 362670000 0 0 0 0 -700 -698.20388349514565 -702 -698.20388349514565 23184.362910143001 
5190 363370000 0 0 0 0 -700 -698.20388349514565 -704 -698.20388349514565 23226.847926461 
5200 364070000 0 0 0 0 -700 -698.20388349514565 -706 -698.20388349514565 23269.334984204001 
5210 364770000 0 0 0 0 -706 -698.27884615384619 -700 -698.27884615384619 23311.995720756 
5220 365470000 0 0 0 0 -706 -698.27884615384619 -704 -698.27884615384619 23354.648644363999 
5230 366170000 0 0 0 0 -706 -698.27884615384619 -699 -698.27884615384619 23397.166107923 
5240 366870000 0 0 0 0 -706 -698.27884615384619 -703 -698.27884615384619 23439.909841682998 
5250 367570000 0 0 0 0 -706 -698.27884615384619 -695 -698.27884615384619 23482.290454098002 
5260 368270000 0 0 0 0 -695 -698.24761904761908 -709 -698.24761904761908 23524.757231181 
5270 368970000 0 0 0 0 -695 -698.24761904761908 -706 -698.24761904761908 23567.218958296002 
5280 369670000 0 0 0 0 -695 -698.24761904761908 -702 -698.24761904761908 23609.690751411999 
5290 370370000 0 0 0 0 -695 -698.24761904761908 -709 -698.24761904761908 23652.305752839002 
5300 371070000 0 0 0 0 -695 -698.24761904761908 -700 -698.24761904761908 23694.744863536998 
5310 371770000 0 0 0 0 -700 -698.2641509433962 -707 -698.2641509433962 23737.455142858998 
5320 372470000 0 0 0 0 -700 -698.2641509433962 -706 -698.2641509433962 23780.223737296001 
5330 373170000 0 0 0 0 -700 -698.2641509433962 -707 -698.2641509433962 23823.090767231999 
5340 373870000 0 0 0 0 -700 -698.2641509433962 -695 -698.2641509433962 23865.591585561 
5350 374570000 0 0 0 0 -700 -698.2641509433962 -711 -698.2641509433962 23908.052658731998 
5360 375270000 0 0 0 0 -711 -698.38317757009349 -705 -698.38317757009349 23950.75158851 
5370 375970000 0 0 0 0 -711 -698.38317757009349 -711 -698.38317757009349 23993.481637195 
5380 376670000 0 0 0 0 -711 -698.38317757009349 -714 -698.38317757009349 24036.13143442 
5390 377370000 0 0 0 0 -711 -698.38317757009349 -701 -698.38317757009349 24078.874551297002 
5400 378070000 0 0 0 0 -711 -698.38317757009349 -707 -698.38317757009349 24121.563435880998 
5410 378770000 0 0 0 0 -707 -698.46296296296293 -703 -698.46296296296293 24164.389810051998 
5420 379470000 0 0 0 0 -707 -698.46296296296293 -706 -698.46296296296293 24207.158467361001 
5430 380170000 0 0 0 0 -707 -698.46296296296293 -698 -698.46296296296293 24249.570357987999 
5440 380870000 0 0 0 0 -707 -698.46296296296293 -703 -698.46296296296293 24291.892360645001 
5450 381570000 0 0 0 0 -707 -698.46296296296293 -701 -698.46296296296293 24334.72747297 
5460 382270000 0 0 0 0 -701 -698.48623853211006 -698 -698.48623853211006 24377.366624916998 
5470 382970000 0 0 0 0 -701 -698.48623853211006 -700 -698.48623853211006 24419.771570584999 
5480 383670000 0 0 0 0 -701 -698.48623853211006 -707 -698.48623853211006 24462.273442121001 
5490 384370000 0 0 0 0 -701 -698.48623853211006 -702 -698.48623853211006 24504.943301914001 
5500 385070000 0 0 0 0 -701 -698.48623853211006 -706 -698.48623853211006 24547.703779844 
5510 385770000 0 0 0 0 -706 -698.5545454545454 -706 -698.5545454545454 24590.284385956998 
5520 386470000 0 0 0 0 -706 -698.5545454545454 -706 -698.5545454545454 24632.821624328 
5530 387170000 0 0 0 0 -706 -698.5545454545454 -702 -698.5545454545454 24675.420686928999 
5540 387870000 0 0 0 0 -706 -698.5545454545454 -701 -698.5545454545454 24718.223492026998 
5550 388570000 0 0 0 0 -706 -698.5545454545454 -711 -698.5545454545454 24761.034138706 
5560 389270000 0 0 0 0 -711 -698.66666666666663 -703 -698.66666666666663 24803.729695425001 
5570 389970000 0 0 0 0 -711 -698.66666666666663 -712 -698.66666666666663 24846.536058278001 
5580 390670000 0 0 0 0 -711 -698.66666666666663 -705 -698.66666666666663 24889.435630569998 
5590 391370000 0 0 0 0 -711 -698.66666666666663 -709 -698.66666666666663 24932.204344623002 
5600 392070000 0 0 0 0 -711 -698.66666666666663 -708 -698.66666666666663 24975.095657640999 
5610 392770000 0 0 0 0 -708 -698.75 -700 -698.75 25017.837064249001 
5620 393470000 0 0 0 0 -708 -698.75 -706 -698.75 25060.497919976999 
5630 394170000 0 0 0 0 -708 -698.75 -708 -698.75 25103.20791311 
5640 394870000 0 0 0 0 -708 -698.75 -703 -698.75 25145.873490038 
5650 395570000 0 0 0 0 -708 -698.75 -708 -698.75 25188.482824928 
5660 396270000 0 0 0 0 -708 -698.83185840707961 -707 -698.83185840707961 25231.384837760001 
5670 396970000 0 0 0 0 -708 -698.83185840707961 -706 -698.83185840707961 25274.195706168 
5680 397670000 0 0 0 0 -708 -698.83185840707961 -705 -698.83185840707961 25316.921689714 
5690 398370000 0 0 0 0 -708 -698.83185840707961 -707 -698.83185840707961 25359.533167168 
5700 399070000 0 0 0 0 -708 -698.83185840707961 -700 -698.83185840707961 25402.246071223999 
5710 399770000 0 0 0 0 -700 -698.84210526315792 -705 -698.84210526315792 25444.873397079999 
5720 400470000 0 0 0 0 -700 -698.84210526315792 -705 -698.84210526315792 25487.787619244002 
5730 401170000 0 0 0 0 -700 -698.84210526315792 -707 -698.84210526315792 25530.384213719 
5740 401870000 0 0 0 0 -700 -698.84210526315792 -707 -698.84210526315792 25572.939676972001 
5750 402570000 0 0 0 0 -700 -698.84210526315792 -706 -698.84210526315792 25615.562085597001 
5760 403270000 0 0 0 0 -706 -698.90434782608691 -703 -698.90434782608691 25658.261031188998 
5770 403970000 0 0 0 0 -706 -698.90434782608691 -699 -698.90434782608691 25700.898475533999 
5780 404670000 0 0 0 0 -706 -698.90434782608691 -705 -698.90434782608691 25743.737729192999 
5790 405370000 0 0 0 0 -706 -698.90434782608691 -702 -698.90434782608691 25786.390401817 
5800 406070000 0 0 0 0 -706 -698.90434782608691 -709 -698.90434782608691 25829.186074698999 
5810 406770000 0 0 0 0 -709 -698.99137931034488 -711 -698.99137931034488 25871.911067198002 
5820 407470000 0 0 0 0 -709 -698.99137931034488 -704 -698.99137931034488 25914.419228294999 
5830 408170000 0 0 0 0 -709 -698.99137931034488 -709 -698.99137931034488 25957.130649458999 
5840 408870000 0 0 0 0 -709 -698.99137931034488 -711 -698.99137931034488 25999.836972042001 
5850 409570000 0 0 0 0 -709 -698.99137931034488 -710 -698.99137931034488 26042.521617474998 
5860 410270000 0 0 0 0 -710 -699.08547008547009 -698 -699.08547008547009 26085.317326523 
5870 410970000 0 0 0 0 -710 -699.08547008547009 -702 -699.08547008547009 26127.759850142 
5880 411670000 0 0 0 0 -710 -699.08547008547009 -705 -699.08547008547009 26170.246664184 
5890 412370000 0 0 0 0 -710 -699.08547008547009 -698 -699.08547008547009 26212.766080084999 
5900 413070000 0 0 0 0 -710 -699.08547008547009 -711 -699.08547008547009 26255.542664641001 
5910 413770000 0 0 0 0 -711 -699.18644067796606 -707 -699.18644067796606 26298.049653770999 
5920 414470000 0 0 0 0 -711 -699.18644067796606 -708 -699.18644067796606 26340.720575533 
5930 415170000 0 0 0 0 -711 -699.18644067796606 -702 -699.18644067796606 26383.531113587 
5940 415870000 0 0 0 0 -711 -699.18644067796606 -707 -699.18644067796606 26426.177832514 
5950 416570000 0 0 0 0 -711 -699.18644067796606 -704 -699.18644067796606 26468.942898134999 
