P2 Q6 xi delF
2.290000000000000000e+02 2.000000000000000000e+00 1.148459383753501345e-01 9.251031602312309587e-02
2.300000000000000000e+02 2.000000000000000000e+00 1.162464985994397793e-01 9.320501798562474960e-02
2.310000000000000000e+02 2.000000000000000000e+00 1.176470588235294101e-01 9.301680496062481041e-02
2.320000000000000000e+02 2.000000000000000000e+00 1.190476190476190549e-01 9.343563473562355171e-02
2.330000000000000000e+02 2.000000000000000000e+00 1.204481792717086858e-01 9.382173181062292144e-02
2.340000000000000000e+02 2.000000000000000000e+00 1.218487394957983166e-01 9.519452141062245687e-02
2.350000000000000000e+02 2.000000000000000000e+00 1.232492997198879614e-01 9.490984611062280862e-02
2.360000000000000000e+02 2.000000000000000000e+00 1.246498599439775923e-01 9.581817853562313303e-02
2.370000000000000000e+02 2.000000000000000000e+00 1.260504201680672232e-01 9.525391142312322756e-02
2.380000000000000000e+02 2.000000000000000000e+00 1.274509803921568540e-01 9.538112259812336902e-02
2.390000000000000000e+02 2.000000000000000000e+00 1.288515406162465127e-01 9.552036056062362945e-02
2.400000000000000000e+02 2.000000000000000000e+00 1.302521008403361436e-01 9.238333040999791024e-02
2.410000000000000000e+02 2.000000000000000000e+00 1.316526610644257744e-01 8.910714670374808577e-02
2.420000000000000000e+02 2.000000000000000000e+00 1.330532212885154053e-01 8.877200849124911031e-02
2.430000000000000000e+02 2.000000000000000000e+00 1.344537815126050362e-01 8.933739149124875212e-02
2.440000000000000000e+02 2.000000000000000000e+00 1.358543417366946671e-01 9.038347402874968850e-02
2.450000000000000000e+02 2.000000000000000000e+00 1.372549019607843257e-01 8.993067167874890799e-02
2.460000000000000000e+02 2.000000000000000000e+00 1.386554621848739566e-01 9.111605417249712957e-02
2.470000000000000000e+02 2.000000000000000000e+00 1.400560224089635875e-01 9.065178297874787461e-02
2.480000000000000000e+02 2.000000000000000000e+00 1.414565826330532183e-01 9.312731740375035372e-02
2.490000000000000000e+02 2.000000000000000000e+00 1.428571428571428492e-01 9.312750338499853342e-02
2.500000000000000000e+02 2.000000000000000000e+00 1.442577030812325078e-01 9.367949573499956273e-02
2.510000000000000000e+02 2.000000000000000000e+00 1.456582633053221387e-01 9.608454326624915609e-02
2.520000000000000000e+02 2.000000000000000000e+00 1.470588235294117696e-01 9.581976795999835872e-02
2.530000000000000000e+02 2.000000000000000000e+00 1.484593837535014005e-01 9.651075029749911494e-02
2.540000000000000000e+02 2.000000000000000000e+00 1.498599439775910314e-01 9.753482505374932998e-02
2.550000000000000000e+02 2.000000000000000000e+00 1.512605042016806622e-01 9.866379323499963050e-02
2.560000000000000000e+02 2.000000000000000000e+00 1.526610644257703209e-01 9.909545571624889249e-02
2.570000000000000000e+02 2.000000000000000000e+00 1.540616246498599518e-01 1.000779326662488700e-01
2.580000000000000000e+02 2.000000000000000000e+00 1.554621848739495826e-01 1.000429681912482494e-01
2.590000000000000000e+02 2.000000000000000000e+00 1.568627450980392135e-01 1.015308181912484287e-01
2.600000000000000000e+02 2.000000000000000000e+00 1.582633053221288444e-01 1.026525331037486666e-01
2.610000000000000000e+02 2.000000000000000000e+00 1.596638655462184753e-01 1.036600555287474634e-01
2.620000000000000000e+02 2.000000000000000000e+00 1.610644257703081339e-01 1.041949995974995602e-01
2.630000000000000000e+02 2.000000000000000000e+00 1.624649859943977648e-01 1.047420324474988007e-01
2.640000000000000000e+02 2.000000000000000000e+00 1.638655462184873957e-01 1.057274231037474976e-01
2.650000000000000000e+02 2.000000000000000000e+00 1.652661064425770265e-01 1.104527107162489585e-01
2.660000000000000000e+02 2.000000000000000000e+00 1.666666666666666574e-01 1.177635492468738221e-01
2.670000000000000000e+02 2.000000000000000000e+00 1.680672268907563160e-01 1.194174185093732632e-01
2.680000000000000000e+02 2.000000000000000000e+00 1.694677871148459469e-01 1.204725521343732453e-01
2.690000000000000000e+02 2.000000000000000000e+00 1.708683473389355778e-01 1.224884648968718182e-01
2.700000000000000000e+02 2.000000000000000000e+00 1.722689075630252087e-01 1.239195286218723879e-01
2.710000000000000000e+02 2.000000000000000000e+00 1.736694677871148396e-01 1.258677442093727450e-01
2.720000000000000000e+02 2.000000000000000000e+00 1.750700280112044704e-01 1.289273837468734030e-01
2.730000000000000000e+02 2.000000000000000000e+00 1.764705882352941291e-01 1.297762021718735781e-01
2.740000000000000000e+02 2.000000000000000000e+00 1.778711484593837600e-01 1.321288649843719298e-01
2.750000000000000000e+02 2.000000000000000000e+00 1.792717086834733908e-01 1.335867100093732773e-01
2.760000000000000000e+02 2.000000000000000000e+00 1.806722689075630217e-01 1.346942903468715258e-01
2.770000000000000000e+02 2.000000000000000000e+00 1.820728291316526526e-01 1.368000940468725446e-01
2.780000000000000000e+02 2.000000000000000000e+00 1.834733893557423112e-01 1.374933081593745499e-01
2.790000000000000000e+02 2.000000000000000000e+00 1.848739495798319421e-01 1.388453918468730564e-01
2.800000000000000000e+02 2.000000000000000000e+00 1.862745098039215730e-01 1.409259020968729459e-01
2.810000000000000000e+02 2.000000000000000000e+00 1.876750700280112039e-01 1.413323331218734324e-01
2.820000000000000000e+02 2.000000000000000000e+00 1.890756302521008347e-01 1.434469399343729634e-01
2.830000000000000000e+02 2.000000000000000000e+00 1.904761904761904656e-01 1.451479244468742991e-01
2.840000000000000000e+02 2.000000000000000000e+00 1.918767507002801243e-01 1.461966107218728439e-01
2.850000000000000000e+02 2.000000000000000000e+00 1.932773109243697551e-01 1.491215998343733418e-01
2.860000000000000000e+02 2.000000000000000000e+00 1.946778711484593860e-01 1.510411743093733605e-01
2.870000000000000000e+02 2.000000000000000000e+00 1.960784313725490169e-01 1.522956798343741980e-01
2.880000000000000000e+02 2.000000000000000000e+00 1.974789915966386478e-01 1.534497554843738953e-01
2.890000000000000000e+02 2.000000000000000000e+00 1.988795518207283064e-01 1.539016899218736967e-01
2.900000000000000000e+02 2.000000000000000000e+00 2.002801120448179373e-01 1.557305055468738431e-01
2.910000000000000000e+02 2.000000000000000000e+00 2.016806722689075682e-01 1.556961610093718917e-01
2.920000000000000000e+02 2.000000000000000000e+00 2.030812324929971990e-01 1.578675540968728086e-01
2.930000000000000000e+02 2.000000000000000000e+00 2.044817927170868299e-01 1.608075456968744987e-01
2.940000000000000000e+02 2.000000000000000000e+00 2.058823529411764608e-01 1.614939404968733783e-01
2.950000000000000000e+02 2.000000000000000000e+00 2.072829131652661194e-01 1.633220121968737004e-01
2.960000000000000000e+02 2.000000000000000000e+00 2.086834733893557503e-01 1.650549854843728070e-01
2.970000000000000000e+02 2.000000000000000000e+00 2.100840336134453812e-01 1.656855859093724348e-01
2.980000000000000000e+02 2.000000000000000000e+00 2.114845938375350121e-01 1.672055486718715400e-01
2.990000000000000000e+02 2.000000000000000000e+00 2.128851540616246429e-01 1.679911334718724447e-01
3.000000000000000000e+02 2.000000000000000000e+00 2.142857142857142738e-01 1.701506237593726212e-01
3.010000000000000000e+02 2.000000000000000000e+00 2.156862745098039325e-01 1.708290833593739677e-01
3.020000000000000000e+02 2.000000000000000000e+00 2.170868347338935633e-01 1.713607417593721038e-01
3.030000000000000000e+02 2.000000000000000000e+00 2.184873949579831942e-01 1.734511710093737946e-01
3.040000000000000000e+02 2.000000000000000000e+00 2.198879551820728251e-01 1.750668521218727847e-01
3.050000000000000000e+02 2.000000000000000000e+00 2.212885154061624560e-01 1.752775068843739348e-01
3.060000000000000000e+02 2.000000000000000000e+00 2.226890756302521146e-01 1.783274753968751014e-01
3.070000000000000000e+02 2.000000000000000000e+00 2.240896358543417455e-01 1.773209448718731096e-01
3.080000000000000000e+02 2.000000000000000000e+00 2.254901960784313764e-01 1.778896755343737368e-01
3.090000000000000000e+02 2.000000000000000000e+00 2.268907563025210072e-01 1.803639700843735483e-01
3.100000000000000000e+02 2.000000000000000000e+00 2.282913165266106381e-01 1.813205336468737272e-01
3.110000000000000000e+02 2.000000000000000000e+00 2.296918767507002690e-01 1.826690216968724911e-01
3.120000000000000000e+02 2.000000000000000000e+00 2.310924369747899276e-01 1.840154019593729373e-01
3.130000000000000000e+02 2.000000000000000000e+00 2.324929971988795585e-01 1.840020113093725485e-01
3.140000000000000000e+02 2.000000000000000000e+00 2.338935574229691894e-01 1.850561530343739491e-01
3.150000000000000000e+02 2.000000000000000000e+00 2.352941176470588203e-01 1.876207104843743423e-01
3.160000000000000000e+02 2.000000000000000000e+00 2.366946778711484511e-01 1.883797619593750028e-01
3.170000000000000000e+02 2.000000000000000000e+00 2.380952380952381098e-01 1.882144866218720125e-01
3.180000000000000000e+02 2.000000000000000000e+00 2.394957983193277407e-01 1.899862679968737922e-01
3.190000000000000000e+02 2.000000000000000000e+00 2.408963585434173715e-01 1.910851692093729071e-01
3.200000000000000000e+02 2.000000000000000000e+00 2.422969187675070024e-01 1.929451056968733980e-01
3.210000000000000000e+02 2.000000000000000000e+00 2.436974789915966333e-01 1.951554308593728138e-01
3.220000000000000000e+02 2.000000000000000000e+00 2.450980392156862642e-01 1.957908667968730754e-01
3.230000000000000000e+02 2.000000000000000000e+00 2.464985994397759228e-01 1.956821297593727138e-01
3.240000000000000000e+02 2.000000000000000000e+00 2.478991596638655537e-01 1.965729799468736161e-01
3.250000000000000000e+02 2.000000000000000000e+00 2.492997198879551846e-01 1.968924957343745064e-01
3.260000000000000000e+02 2.000000000000000000e+00 2.507002801120448154e-01 1.983799737718729972e-01
3.270000000000000000e+02 2.000000000000000000e+00 2.521008403361344463e-01 1.984546142468737173e-01
3.280000000000000000e+02 2.000000000000000000e+00 2.535014005602240772e-01 1.992092021718754324e-01
3.290000000000000000e+02 2.000000000000000000e+00 2.549019607843137081e-01 2.001503912843727306e-01
3.300000000000000000e+02 2.000000000000000000e+00 2.563025210084033390e-01 2.009822234218727743e-01
3.310000000000000000e+02 2.000000000000000000e+00 2.577030812324930253e-01 2.023851419843740729e-01
3.320000000000000000e+02 2.000000000000000000e+00 2.591036414565826562e-01 2.031487809968730573e-01
3.330000000000000000e+02 2.000000000000000000e+00 2.605042016806722871e-01 2.033511285968732096e-01
3.340000000000000000e+02 2.000000000000000000e+00 2.619047619047619180e-01 2.028517069468716016e-01
3.350000000000000000e+02 2.000000000000000000e+00 2.633053221288515489e-01 2.039085763968735421e-01
3.360000000000000000e+02 2.000000000000000000e+00 2.647058823529411797e-01 2.040414909968717438e-01
3.370000000000000000e+02 2.000000000000000000e+00 2.661064425770308106e-01 2.056106767968728377e-01
3.380000000000000000e+02 2.000000000000000000e+00 2.675070028011204415e-01 2.056298948593742182e-01
3.390000000000000000e+02 2.000000000000000000e+00 2.689075630252100724e-01 2.076539907968726340e-01
3.400000000000000000e+02 2.000000000000000000e+00 2.703081232492997033e-01 2.076859633581236153e-01
3.410000000000000000e+02 2.000000000000000000e+00 2.717086834733893341e-01 2.056285147831218296e-01
3.420000000000000000e+02 2.000000000000000000e+00 2.731092436974790205e-01 2.051338666518720544e-01
3.430000000000000000e+02 2.000000000000000000e+00 2.745098039215686514e-01 2.056327923518725953e-01
3.440000000000000000e+02 2.000000000000000000e+00 2.759103641456582823e-01 2.065682160456248084e-01
3.450000000000000000e+02 2.000000000000000000e+00 2.773109243697479132e-01 2.071473616581247512e-01
3.460000000000000000e+02 2.000000000000000000e+00 2.787114845938375440e-01 2.084146998893743330e-01
3.470000000000000000e+02 2.000000000000000000e+00 2.801120448179271749e-01 2.099841336643724077e-01
3.480000000000000000e+02 2.000000000000000000e+00 2.815126050420168058e-01 2.107570717393727477e-01
3.490000000000000000e+02 2.000000000000000000e+00 2.829131652661064367e-01 2.112617628581219265e-01
3.500000000000000000e+02 2.000000000000000000e+00 2.843137254901960675e-01 2.128026795081225941e-01
3.510000000000000000e+02 2.000000000000000000e+00 2.857142857142856984e-01 2.138741794831222620e-01
3.520000000000000000e+02 2.000000000000000000e+00 2.871148459383753293e-01 2.148477913268749262e-01
3.530000000000000000e+02 2.000000000000000000e+00 2.885154061624650157e-01 2.157081405893723769e-01
3.540000000000000000e+02 2.000000000000000000e+00 2.899159663865546466e-01 2.168993504956233664e-01
3.550000000000000000e+02 2.000000000000000000e+00 2.913165266106442775e-01 2.185540876706220104e-01
3.560000000000000000e+02 2.000000000000000000e+00 2.927170868347339083e-01 2.182305422893744407e-01
3.570000000000000000e+02 2.000000000000000000e+00 2.941176470588235392e-01 2.190541912518728651e-01
3.580000000000000000e+02 2.000000000000000000e+00 2.955182072829131701e-01 2.208241748081221090e-01
3.590000000000000000e+02 2.000000000000000000e+00 2.969187675070028010e-01 2.214672359768723453e-01
3.600000000000000000e+02 2.000000000000000000e+00 2.983193277310924318e-01 2.221004401393731342e-01
3.610000000000000000e+02 2.000000000000000000e+00 2.997198879551820627e-01 2.236613807706220314e-01
3.620000000000000000e+02 2.000000000000000000e+00 3.011204481792716936e-01 2.243443039206240996e-01
3.630000000000000000e+02 2.000000000000000000e+00 3.025210084033613245e-01 2.249496108956225982e-01
3.640000000000000000e+02 2.000000000000000000e+00 3.039215686274509554e-01 2.272035796581235445e-01
3.650000000000000000e+02 2.000000000000000000e+00 3.053221288515406417e-01 2.314223783331215145e-01
3.660000000000000000e+02 2.000000000000000000e+00 3.067226890756302726e-01 2.324344720818736221e-01
3.670000000000000000e+02 2.000000000000000000e+00 3.081232492997199035e-01 2.357148093693730573e-01
3.680000000000000000e+02 2.000000000000000000e+00 3.095238095238095344e-01 2.358058161943734632e-01
3.690000000000000000e+02 2.000000000000000000e+00 3.109243697478991653e-01 2.364641898193742264e-01
3.700000000000000000e+02 2.000000000000000000e+00 3.123249299719887961e-01 2.387567186943719832e-01
3.710000000000000000e+02 2.000000000000000000e+00 3.137254901960784270e-01 2.406573230818729314e-01
3.720000000000000000e+02 2.000000000000000000e+00 3.151260504201680579e-01 2.408988507318738925e-01
3.730000000000000000e+02 2.000000000000000000e+00 3.165266106442576888e-01 2.432816425068722310e-01
3.740000000000000000e+02 2.000000000000000000e+00 3.179271708683473197e-01 2.448829410693722508e-01
3.750000000000000000e+02 2.000000000000000000e+00 3.193277310924369505e-01 2.467453573068745243e-01
3.760000000000000000e+02 2.000000000000000000e+00 3.207282913165266369e-01 2.476370754068746294e-01
3.770000000000000000e+02 2.000000000000000000e+00 3.221288515406162678e-01 2.478763712818725651e-01
3.780000000000000000e+02 2.000000000000000000e+00 3.235294117647058987e-01 2.487954906193738935e-01
3.790000000000000000e+02 2.000000000000000000e+00 3.249299719887955296e-01 2.496981196193726049e-01
3.800000000000000000e+02 2.000000000000000000e+00 3.263305322128851604e-01 2.502883001193723089e-01
3.810000000000000000e+02 3.000000000000000000e+00 3.277310924369747913e-01 2.523736458818728323e-01
3.820000000000000000e+02 2.000000000000000000e+00 3.291316526610644222e-01 2.531809284943733473e-01
3.830000000000000000e+02 2.000000000000000000e+00 3.305322128851540531e-01 2.530185048693720518e-01
3.840000000000000000e+02 2.000000000000000000e+00 3.319327731092436840e-01 2.546251348943719961e-01
3.850000000000000000e+02 2.000000000000000000e+00 3.333333333333333148e-01 2.553397988443713018e-01
3.860000000000000000e+02 2.000000000000000000e+00 3.347338935574229457e-01 2.559250198443745461e-01
3.870000000000000000e+02 2.000000000000000000e+00 3.361344537815126321e-01 2.567668949693739933e-01
3.880000000000000000e+02 2.000000000000000000e+00 3.375350140056022630e-01 2.577874360818732669e-01
3.890000000000000000e+02 2.000000000000000000e+00 3.389355742296918939e-01 2.599799070443733484e-01
3.900000000000000000e+02 2.000000000000000000e+00 3.403361344537815247e-01 2.601198889318734331e-01
3.910000000000000000e+02 3.000000000000000000e+00 3.417366946778711556e-01 2.621576234943727712e-01
3.920000000000000000e+02 3.000000000000000000e+00 3.431372549019607865e-01 2.622611530568725868e-01
3.930000000000000000e+02 2.000000000000000000e+00 3.445378151260504174e-01 2.630860418943719026e-01
3.940000000000000000e+02 2.000000000000000000e+00 3.459383753501400482e-01 2.644167997318742636e-01
3.950000000000000000e+02 2.000000000000000000e+00 3.473389355742296791e-01 2.649060544068717604e-01
3.960000000000000000e+02 2.000000000000000000e+00 3.487394957983193100e-01 2.651050543443744800e-01
3.970000000000000000e+02 3.000000000000000000e+00 3.501400560224089409e-01 2.662302409068733056e-01
3.980000000000000000e+02 3.000000000000000000e+00 3.515406162464986273e-01 2.665560800568727018e-01
3.990000000000000000e+02 3.000000000000000000e+00 3.529411764705882582e-01 2.673529477193721249e-01
4.000000000000000000e+02 3.000000000000000000e+00 3.543417366946778890e-01 2.667425572568742353e-01
4.010000000000000000e+02 3.000000000000000000e+00 3.557422969187675199e-01 2.691901944943726477e-01
4.020000000000000000e+02 3.000000000000000000e+00 3.571428571428571508e-01 2.686928806318729102e-01
4.030000000000000000e+02 3.000000000000000000e+00 3.585434173669467817e-01 2.700640583943734185e-01
4.040000000000000000e+02 3.000000000000000000e+00 3.599439775910364125e-01 2.699339955068733587e-01
4.050000000000000000e+02 3.000000000000000000e+00 3.613445378151260434e-01 2.712636374568724307e-01
4.060000000000000000e+02 3.000000000000000000e+00 3.627450980392156743e-01 2.695755476443739695e-01
4.070000000000000000e+02 3.000000000000000000e+00 3.641456582633053052e-01 2.711942044568722565e-01
4.080000000000000000e+02 3.000000000000000000e+00 3.655462184873949361e-01 2.710028917443718655e-01
4.090000000000000000e+02 3.000000000000000000e+00 3.669467787114846224e-01 2.707521890193742564e-01
4.100000000000000000e+02 3.000000000000000000e+00 3.683473389355742533e-01 2.714892947068747731e-01
4.110000000000000000e+02 3.000000000000000000e+00 3.697478991596638842e-01 2.724275081193727743e-01
4.120000000000000000e+02 3.000000000000000000e+00 3.711484593837535151e-01 2.707430139443722794e-01
4.130000000000000000e+02 3.000000000000000000e+00 3.725490196078431460e-01 2.712919066068710805e-01
4.140000000000000000e+02 3.000000000000000000e+00 3.739495798319327768e-01 2.707309871568739368e-01
4.150000000000000000e+02 3.000000000000000000e+00 3.753501400560224077e-01 2.715303345693733661e-01
4.160000000000000000e+02 3.000000000000000000e+00 3.767507002801120386e-01 2.703027343318726849e-01
4.170000000000000000e+02 3.000000000000000000e+00 3.781512605042016695e-01 2.724153573443715004e-01
4.180000000000000000e+02 3.000000000000000000e+00 3.795518207282913004e-01 2.706056357943751323e-01
4.190000000000000000e+02 3.000000000000000000e+00 3.809523809523809312e-01 2.722206969693736767e-01
4.200000000000000000e+02 3.000000000000000000e+00 3.823529411764706176e-01 2.712878150193720472e-01
4.210000000000000000e+02 3.000000000000000000e+00 3.837535014005602485e-01 2.705716632193713167e-01
4.220000000000000000e+02 3.000000000000000000e+00 3.851540616246498794e-01 2.701227044818743650e-01
4.230000000000000000e+02 3.000000000000000000e+00 3.865546218487395103e-01 2.704867317818724359e-01
4.240000000000000000e+02 3.000000000000000000e+00 3.879551820728291411e-01 2.696787052443720967e-01
4.250000000000000000e+02 3.000000000000000000e+00 3.893557422969187720e-01 2.701809786068736230e-01
4.260000000000000000e+02 3.000000000000000000e+00 3.907563025210084029e-01 2.699579250943742181e-01
4.270000000000000000e+02 3.000000000000000000e+00 3.921568627450980338e-01 2.694103962943721342e-01
4.280000000000000000e+02 3.000000000000000000e+00 3.935574229691876647e-01 2.700909636818735748e-01
4.290000000000000000e+02 3.000000000000000000e+00 3.949579831932772955e-01 2.695119420568730106e-01
4.300000000000000000e+02 3.000000000000000000e+00 3.963585434173669264e-01 2.692989315318730092e-01
4.310000000000000000e+02 3.000000000000000000e+00 3.977591036414566128e-01 2.676171650818748304e-01
4.320000000000000000e+02 3.000000000000000000e+00 3.991596638655462437e-01 2.685142146443730837e-01
4.330000000000000000e+02 3.000000000000000000e+00 4.005602240896358746e-01 2.666026993568735293e-01
4.340000000000000000e+02 3.000000000000000000e+00 4.019607843137255054e-01 2.661760583693730808e-01
4.350000000000000000e+02 3.000000000000000000e+00 4.033613445378151363e-01 2.646489043318727141e-01
4.360000000000000000e+02 3.000000000000000000e+00 4.047619047619047672e-01 2.645524420568730051e-01
4.370000000000000000e+02 3.000000000000000000e+00 4.061624649859943981e-01 2.628657161068712611e-01
