l0 kb T costheta_s kappa theta_s lp Tr lp_se
1 10.0 0.4 0.9849999999999999 NA 0.173422321095605 132.33015750577295 0.04 0.21495429315306944
1 10.0 0.5 0.8000000000000003 NA 0.6435011087932839 9.497042627637182 0.049999999999999996 0.021431127422857046
1 10.0 0.5 0.9 NA 0.4510268117962624 19.505333382400543 0.049999999999999996 0.03158431967953956
1 10.0 0.5 0.9849999999999999 NA 0.173422321095605 132.42680716859226 0.049999999999999996 0.2674635591970493
1 10.0 0.75 0.8000000000000003 NA 0.6435011087932839 9.471154735886259 0.075 0.01728384519381861
1 10.0 0.75 0.9 NA 0.4510268117962624 19.45792867755199 0.075 0.049088150159395744
1 10.0 0.75 0.9849999999999999 NA 0.173422321095605 129.06794912676702 0.075 0.32559936288625124
1 10.0 1.0 0.8000000000000003 NA 0.6435011087932839 9.47127664066203 0.09999999999999999 0.01874389174621756
1 10.0 1.0 0.9 NA 0.4510268117962624 19.235703465652428 0.09999999999999999 0.03698702651660817
1 10.0 1.0 0.9849999999999999 NA 0.173422321095605 73.5606439907239 0.09999999999999999 0.21871255980730983
1 10.0 1.5 0.8000000000000003 NA 0.6435011087932839 8.499146381401703 0.15 0.02552085658690665
1 10.0 1.5 0.9 NA 0.4510268117962624 13.135433355354515 0.15 0.053549677734328754
1 10.0 1.5 0.9849999999999999 NA 0.173422321095605 6.027722171174814 0.15 0.0302072198660712
1 10.0 2.0 0.8000000000000003 NA 0.6435011087932839 5.878381904215486 0.19999999999999998 0.013388771647899991
1 10.0 2.0 0.9 NA 0.4510268117962624 5.556898885970457 0.19999999999999998 0.015966638362952413
1 10.0 2.0 0.9849999999999999 NA 0.173422321095605 1.4847827486434695 0.19999999999999998 0.04821151148728308
1 10.0 2.5 0.8000000000000003 NA 0.6435011087932839 3.6012534317482814 0.25 0.01377796982062658
1 10.0 2.5 0.9 NA 0.4510268117962624 2.729359842184774 0.25 0.02574961004879338
1 10.0 2.5 0.9849999999999999 NA 0.173422321095605 0.9479334929961151 0.25 0.019239598191256094
1 10.0 3.0 0.8000000000000003 NA 0.6435011087932839 2.3536293147041207 0.3 0.013739002700448932
1 10.0 3.0 0.9 NA 0.4510268117962624 1.6477802434749942 0.3 0.03437382561337655
1 10.0 3.0 0.9849999999999999 NA 0.173422321095605 0.8282016617961875 0.3 0.05304570758984647
1 10.0 3.5 0.8000000000000003 NA 0.6435011087932839 1.7150076320173828 0.35000000000000003 0.023714759148627362
1 10.0 3.5 0.9 NA 0.4510268117962624 1.27167717043109 0.35000000000000003 0.02850181138453518
1 10.0 3.5 0.9849999999999999 NA 0.173422321095605 0.8896069093382541 0.35000000000000003 0.047743298233884256
1 10.0 4.0 0.8000000000000003 NA 0.6435011087932839 1.3505206108184313 0.39999999999999997 0.015295760968281993
1 10.0 4.0 0.9 NA 0.4510268117962624 1.1048078382281599 0.39999999999999997 0.02783517949055368
1 10.0 4.0 0.9849999999999999 NA 0.173422321095605 0.6800059479864577 0.39999999999999997 0.06113017956765894
1 10.0 5.0 0.8000000000000003 NA 0.6435011087932839 1.0273148074192313 0.5 0.032816189880279616
1 10.0 5.0 0.9 NA 0.4510268117962624 1.0502116677092048 0.5 0.03888573840387908
1 10.0 5.0 0.9849999999999999 NA 0.173422321095605 0.7969795643960551 0.5 0.06990099174052126
1 10.0 6.0 0.8000000000000003 NA 0.6435011087932839 0.9149117156397557 0.6 0.07954133582505901
1 10.0 6.0 0.9 NA 0.4510268117962624 0.833251386417201 0.6 0.05635620899031704
1 10.0 6.0 0.9849999999999999 NA 0.173422321095605 0.9107371097889518 0.6 0.04123696191293523
1 10.0 7.5 0.8000000000000003 NA 0.6435011087932839 0.9251614754375789 0.75 0.03194381023251287
1 10.0 7.5 0.9 NA 0.4510268117962624 0.875797730544739 0.75 0.07132222865598797
1 10.0 7.5 0.9849999999999999 NA 0.173422321095605 0.8077253335930384 0.75 0.06871448779491297
1 10.0 8.0 0.8000000000000003 NA 0.6435011087932839 0.9361282878667287 0.7999999999999999 0.04326099476957776
1 10.0 8.0 0.9 NA 0.4510268117962624 0.8696901106354205 0.7999999999999999 0.04567395671568915
1 10.0 8.0 0.9849999999999999 NA 0.173422321095605 0.7702914937098564 0.7999999999999999 0.06942247140286431
1 10.0 10.0 0.8000000000000003 NA 0.6435011087932839 0.7481949501036766 1.0 0.05615489855758811
1 10.0 10.0 0.9 NA 0.4510268117962624 0.9229263919969427 1.0 0.059323619785154394
1 10.0 10.0 0.9849999999999999 NA 0.173422321095605 0.8200416681566448 1.0 0.0376265115799192
